MSOA,love,day,new,park,road
E02000085,0.022725651193368543,0.045451302386737086,0.022725651193368543,0.09090260477347417,0.0
E02000086,0.08188779248240184,0.15747652400461895,0.08503732296249422,0.010710275013637485,0.005332618652456022
E02000087,0.11673679357333319,0.13711940832423264,0.14267830325629613,0.02223557972825394,0.004200787942530215
E02000088,0.04101277619184087,0.36911498572656787,0.08202555238368174,0.20506388095920436,0.0
E02000089,0.15606176820046014,0.13005147350038346,0.15606176820046014,0.0,0.0
E02000090,0.2590450555892136,0.253157667962186,0.17662162881082744,0.0033367693478924786,0.034617924714027935
E02000091,0.3079520934046724,0.4214081278169201,0.16208004916035387,0.08914402703819464,0.025278260357983737
E02000092,0.34964673982343886,0.36781020682725385,0.1680120697852888,0.004540866750953752,0.024274969371384243
E02000093,0.07975414997480305,0.1355820549571652,0.12480697021104176,0.0,0.009979751857875033
E02000094,0.07067428634727514,0.038281905104774035,0.05300571476045635,0.0066759601854975885,0.008834285793409393
E02000095,0.15581080374387907,0.1929086141590884,0.2077477383251721,0.05805422439896471,0.051936934581293025
E02000096,0.20987286936821287,0.2289522211289595,0.03815870352149325,0.11447611056447975,0.09539675880373312
E02000097,0.3024737585372503,0.17140179650444182,0.1411544206507168,0.2520614654477086,0.020164917235816687
E02000098,0.12052862299016158,0.11125719045245684,0.042037839344355045,0.3801287340458942,0.1298000555278663
E02000099,0.18050261650015287,0.09845597263644702,0.3219602452956596,0.24613993159111758,0.03281865754548234
E02000100,0.07053682129920688,0.1580024797102234,0.09593007696692135,0.30189759516060544,0.006307588978990345
E02000101,0.2211806509738047,0.3317709764607071,0.2748224431776214,0.2211806509738047,0.15737854011597643
E02000102,0.11774395416537994,0.08830796562403495,0.08830796562403495,0.05887197708268997,0.11774395416537994
E02000103,0.14580547883850695,0.18888437031352034,0.27172839238085383,0.5964769588848011,0.013255043530773359
E02000104,0.017923530503791495,0.023898040671721993,0.0,0.5377059151137448,0.005974510167930498
E02000105,0.14368990389877503,0.19895525155215005,0.20411052340810412,0.07737148671472502,0.10205526170405206
E02000106,0.02138355315957611,0.07484243605851638,0.04276710631915222,0.005345888289894027,0.02138355315957611
E02000107,0.12832383954917256,0.17767916245270046,0.09871064580705581,0.019742129161411163,0.034548726032469536
E02000108,0.30496584276659394,0.28590547759368184,0.2477847472478576,0.01906036517291212,0.0
E02000109,0.06999634470643619,0.12151365441037322,0.04774472033755865,0.03142835877318985,0.003009842822376756
E02000110,0.03234889959947266,0.0700892824655241,0.037740382866051435,0.02695741633289388,0.021565933066315105
E02000111,0.13984140600432265,0.15382554660475492,0.08987960200553193,0.041952421801296796,0.2461919533195005
E02000112,0.2808655421393734,0.259725124989098,0.2053999413687003,0.11778232412296305,0.1540230392377209
E02000113,0.10968017793438786,0.10546170955229603,0.1645202669015818,0.025310810292551045,0.23201576101505125
E02000114,0.22895971102909937,0.2122065614416043,0.15077834628745568,0.022337532783326768,0.10610328072080215
E02000115,0.2706341680218699,0.15155513409224716,0.16238050081312194,0.05412683360437398,0.31393563490536913
E02000116,0.18439294519574803,0.43844544746544534,0.13931911414789852,0.4507383104784952,0.03278096803479965
E02000117,0.09041596844113989,0.17261230338763067,0.08630615169381534,0.016439266989298162,0.045207984220569944
E02000118,0.1815655604927403,0.1444271503919525,0.04951788013438372,0.01237947003359593,0.016505960044794574
E02000119,0.15178412590349583,0.24781081780162587,0.20134628946382102,0.20754155990886167,0.13010067934585356
E02000120,0.1660633679714587,0.24270799934290122,0.15328926274288499,0.03193526307143437,0.08303168398572935
E02000121,0.15583255803681975,0.3038734881717985,0.15583255803681975,0.0264961644791577,0.63112186004912
E02000122,0.16923029360472877,0.10688229069772344,0.07125486046514896,0.5433183110467608,0.03562743023257448
E02000123,0.22268240257646202,0.17129415582804772,0.2843482986745592,0.051388246748414315,0.05481412986497527
E02000124,0.3068894577881572,0.3295725916246732,0.2201598284132432,0.5430609100859999,0.021348831846132673
E02000125,0.19896918788055828,0.11509002044071508,0.20872257944333075,0.011704069875326958,0.01950678312554493
E02000126,0.19852562985244807,0.2530228615766495,0.13235041990163204,0.8135658164541499,0.019463297044357654
E02000127,0.27458376840116244,0.17767185014192866,0.25843178202462347,0.06460794550615587,0.016151986376538967
E02000128,0.196821272017047,0.14344601180903424,0.3035717924330725,0.05426625198437142,0.0046885666161597525
E02000130,0.5077556577434806,0.18617707450594292,0.24541523457601566,0.016925188591449356,0.04231297147862339
E02000131,0.09674895999009303,0.12628285303970038,0.10625412097157586,0.23423432418654103,0.013918271437171278
E02000132,0.4239274455085915,0.2857191247158219,0.3441918758204552,0.04385456332847499,0.04119671100553711
E02000133,0.5180721718050378,0.3118492684651684,0.2137676437059622,0.05536980315075839,0.009228300525126399
E02000134,0.3675730182123959,0.2925268603273651,0.23432779911040238,0.059756056680145726,0.015315542425516495
E02000135,0.4235649727476785,0.14229135803242324,0.20516428367465678,0.049636520243868575,0.009927304048773716
E02000136,0.3664285058434039,0.2254944651344024,0.17851645156473525,0.2835606237318504,0.0
E02000137,0.15963439058245435,0.21768325988516501,0.11609773860542133,0.014512217325677666,0.033861840426581226
E02000138,0.1302579018553993,0.14886617354902776,0.07675912073621743,0.8862189394090558,0.0046520679234071174
E02000139,0.5032115981588648,0.15798503663127153,0.204795417855352,0.09362076244816091,0.03376639582046599
E02000140,0.23458649373420123,0.23458649373420123,0.11729324686710062,0.03909774895570021,0.0
E02000141,0.2865918195803886,0.17911988723774286,0.17911988723774286,0.4442173203496023,0.11576955019057274
E02000142,0.09095827327782192,0.06821870495836643,0.1136978415972774,0.0,0.02273956831945548
E02000144,0.26885531340867164,0.2320887748228704,0.14017242835836727,0.05730453531707649,0.02757490393935094
E02000145,0.20361976073373625,0.24277740702868553,0.10180988036686812,0.031326117035959423,0.010466621424926643
E02000146,0.09497343440746368,0.10360738298996038,0.42738045483358655,0.029894632878246473,0.014947316439123236
E02000147,0.2204917894741165,0.1763934315792932,0.0881967157896466,0.2204917894741165,0.0440983578948233
E02000148,0.07584132149488586,0.03792066074744293,0.018742395541839606,0.004485109913275425,0.0038443799256646493
E02000149,0.18749138517538275,0.2678448359648325,0.1607069015788995,0.24288842393480267,0.0
E02000150,0.2413282928028737,0.24571607994474415,0.223777144235392,0.41727810327244114,0.032943008153087455
E02000151,0.6036050139957717,0.043114643856840836,0.08622928771368167,0.0,0.0
E02000152,0.09155359423999855,0.13079084891428364,0.143869933805712,0.3409877261584084,0.0
E02000153,0.28823405910265276,0.13725431385840609,0.30882220618141365,0.157842460937167,0.0077791036765821175
E02000154,0.24623175779014533,0.3631296630036487,0.2114111051733571,0.02924942041107641,0.021055889215490096
E02000155,0.2143131763167491,0.24492934436199895,0.06123233609049974,0.15308084022624935,0.040917658584206
E02000156,0.3320013853843696,0.23649413753407147,0.25013803008411406,0.08536399802891326,0.1169236558511302
E02000157,0.16381907411956206,0.19658288894347448,0.09829144447173724,0.0,0.0
E02000158,0.3569090165147975,0.26768176238609814,0.22306813532174843,0.05274765300494683,0.0
E02000159,0.263740021904265,0.20439851697580536,0.1318700109521325,0.030439572557846344,0.008812030424023018
E02000160,0.3148748171676705,0.2752024760291182,0.43203753983471066,0.039737932551504,0.059606898827256
E02000161,0.2429901866436887,0.2024918222030739,0.2429901866436887,0.0,0.16237481911034832
E02000162,0.3633696344379241,0.4223582114570676,0.2029207049458537,0.14505933565353446,0.021786146005979865
E02000163,0.06274440032149532,0.04005988635910856,0.03040690169426312,0.004923882517556433,0.002188392230025081
E02000165,0.20523173338768894,0.2364626493379894,0.18292393628033143,0.011490140164414374,0.005745070082207187
E02000166,0.2586922035476817,0.2990953242753023,0.121770516637412,0.1717132630923874,0.010100780181905142
E02000167,0.36529122952205895,0.2870978992409792,0.19139859949398616,0.0396801974560703,0.03501193893182673
