,code,tw_count,sentiment,age_0-15_perc,age_16-29_perc,age_30-44_perc,age_45-64_perc,age_65_perc,qual_4min,hh_1p_perc,hh_cpl_perc,hh_cpl_kids_perc,BAME_perc,house_price_2012,tweets_ihs,h_prices_ihs
240,E02000333,1449,1.1283643892339545,15.71223481,17.10001595,30.27596108,21.59834104,15.31344712,51.22029032,40.09983361,23.4608985,15.307820300000001,15.36130164,355000.0,7.971776241950849,13.473020249019482
241,E02000404,398,1.170854271356784,21.83185236,24.716336300000002,26.26110731,18.38687628,8.803827751,22.28298018,26.40151515,14.73484848,14.81060606,48.65345181,264500.0,6.67960076408362,13.17874371084401
242,E02000895,1158,1.1683937823834196,19.31319714,16.02957764,18.38576263,24.38902118,21.88244141,16.430630400000002,31.916845000000002,18.70987466,18.52644451,21.85737561,250000.0,7.747597025125877,13.122363377408329
243,E02000116,824,1.2014563106796117,22.12682448,23.78265669,28.03875874,18.59438244,7.457377652000001,21.17012143,31.8359375,11.55598958,15.13671875,59.22973139,278375.0,7.40731807867074,13.22987158512284
244,E02000061,1595,1.1322884012539185,16.79770373,23.96106327,24.94696119,19.85523524,14.43903657,46.6117559,30.3593947,19.95586381,17.96973518,33.70772495,889500.0,8.06777629404835,14.391561966648288
245,E02000538,3668,1.0455288985823337,20.79493088,25.72580645,23.50230415,20.33410138,9.642857142999999,21.140553,17.59818731,17.56042296,21.29909366,78.07603687,249475.0,8.900549032517825,13.120261169316475
246,E02000296,1282,1.1942277691107643,17.30466702,23.48190876,24.75091767,19.54902989,14.91347666,30.28841112,30.98198427,19.259071300000002,16.39177874,31.50498165,265000.0,7.849323970152694,13.180632285531864
247,E02000603,674,1.0979228486646884,22.13740458,22.34096692,22.98982188,22.51908397,10.01272265,25.58524173,22.480343100000002,19.58541816,24.66047177,36.36132316,262500.0,7.206377841798031,13.17115354157739
248,E02000066,588,1.030612244897959,24.966289800000002,19.82159527,22.06202676,23.64899907,9.501089099,18.14127165,32.83267457,15.44137022,17.04874835,47.09055077,151500.0,7.0698748515361345,12.6214880845024
249,E02000717,721,1.159500693481276,24.54018022,29.07048513,24.76237502,15.17096655,6.455993087,22.07134922,20.625,12.08333333,21.54166667,84.37229972,185000.0,7.273786798760828,12.821258284627712
250,E02000100,659,1.1229135053110775,14.86647592,28.2546495,18.88412017,23.91511683,14.07963758,36.31378159,26.33531157,22.29228487,18.54599407,68.41917024,369950.0,7.183871290726099,13.514270320915468
251,E02000547,347,1.1210374639769451,21.12179487,20.34188034,23.83547009,22.30769231,12.39316239,17.2542735,26.38849732,19.53763744,21.45475049,39.7542735,222000.0,6.542474036757096,13.003579841419434
252,E02000509,919,1.1719260065288357,13.17316502,44.87427466,18.89443144,15.107401000000001,7.950727884,26.49903288,32.19794344,20.53341902,16.16323907,42.257965999999996,227000.0,7.516433598927275,13.025852477028337
253,E02000463,68,1.1176470588235294,24.23775062,19.64645865,21.49721201,24.64111994,9.977458773,19.39731878,19.29698709,19.94261119,26.07604017,62.87815874,260750.0,4.912708947095866,13.164464553426642
254,E02000898,219,1.178082191780822,19.66451613,18.10322581,19.88387097,25.87096774,16.47741935,18.12903226,28.90701468,21.10929853,20.19575856,25.74193548,275000.0,6.082224122904235,13.21767355721196
255,E02000921,783,1.1174968071519795,22.6706663,26.59758204,25.80674484,17.9892737,6.935733115,21.7252977,29.47554211,13.84266263,16.76752395,59.94000545,226750.0,7.356280284321638,13.02475054854219
256,E02000805,1369,1.231555880204529,20.43831328,15.85950494,23.89198709,26.46512083,13.34507387,42.64749046,36.87991021,20.8305275,23.36700337,11.4176695,382250.0,7.914983139241389,13.546977304352964
257,E02000485,847,1.3116883116883118,17.7310293,16.82945154,20.67367894,25.48209366,19.28374656,18.77034811,29.6,23.61481481,20.62222222,7.738542449,250000.0,7.43484822368807,13.122363377408329
258,E02000340,1456,1.1991758241758241,14.38896189,18.971747699999998,20.0065703,25.8869908,20.7457293,25.54204993,38.08503037,21.00750268,15.07681315,14.84888305,247000.0,7.976595527244644,13.110290796174157
259,E02000259,161,1.236024844720497,21.28744423,18.65838113,24.85659656,25.03186743,10.16571064,33.01465902,22.99605782,20.10512484,25.53657468,30.73613767,333000.0,5.7745611900945155,13.40904494952478
260,E02000716,155,1.1419354838709677,23.23905358,28.12075061,23.82376938,17.663856399999997,7.15257003,23.07587707,26.50862069,11.20689655,19.78448276,76.16263258,202500.0,5.736582703144037,12.911642346094773
261,E02000601,1571,1.1985996180776575,22.00019214,20.05956384,29.35920838,19.88663656,8.694399078,42.60735902,28.36277974,22.73262662,26.97290931,21.17398405,413485.0,8.052614920110464,13.625523697654028
262,E02000015,174,1.1896551724137931,26.15364273,21.15562607,23.00674336,19.67473225,10.00925559,13.31482216,35.96214511,13.91167192,16.84542587,36.71823351,130000.0,5.85221073703777,12.468436910012457
263,E02000111,589,1.2190152801358234,19.02473932,24.08505418,24.46329994,22.22449397,10.20241259,24.56552852,19.42347289,15.648593,20.24708305,83.78654672,260000.0,7.07157408483591,13.161584090561309
264,E02000136,334,1.2395209580838322,19.71019553,15.97416201,16.68994413,25.0523743,22.57332402,21.42108939,29.5423652,22.51925691,20.0724966,15.04888268,253997.5,6.50429041455604,13.13822688399637
265,E02000386,579,1.2366148531951642,17.33038348,28.38003933,27.40904621,18.96509341,7.915437561,33.57915438,37.37796374,15.76011158,10.48814505,42.40412979,342500.0,7.054450403864281,13.437174117246494
266,E02000353,3129,1.2144455097475233,16.77369638,26.110968399999997,31.68507578,18.546108399999998,6.88415104,46.91754431,30.32581454,20.11278195,16.91729323,32.26303622,575000.0,8.741615949763416,13.95527250034019
267,E02000621,6077,1.1512259338489386,12.94467351,29.88781283,31.46993959,18.59238661,7.105187458,44.884456799999995,43.02577218,17.64705882,7.377532952999999,37.30942564,396000.0,9.405413619464877,13.582316670798157
268,E02000801,579,1.153713298791019,20.21791768,14.8153753,27.86016949,26.22578692,10.88075061,46.48910412,32.56944444,24.34027778,24.89583333,8.550242131000001,459000.0,7.054450403864281,13.729952669603815
269,E02000348,182,1.0714285714285714,33.50985222,21.47783251,22.36453202,16.18226601,6.465517241000001,15.94827586,31.41940086,12.05420827,24.42938659,43.12807882,317500.0,5.897161414948955,13.36138027787731
270,E02000624,1034,1.1199226305609284,17.85356068,29.23771314,25.82748245,20.12286861,6.958375125,35.09277834,35.28571429,13.17142857,9.885714286,51.57973922,320000.0,7.634337469457539,13.369223455338297
271,E02000611,96,1.1458333333333333,20.04649255,14.41268973,18.65171612,29.34500205,17.54409955,31.7516751,19.74329936,27.48206871,27.85956965,22.31642281,450000.0,5.25752249766017,13.710150042307683
272,E02000397,1174,1.0954003407155026,17.50479846,24.26103647,30.18554063,19.15547025,8.893154191,30.45425464,35.27843602,16.70616114,14.24763033,38.77159309,245000.0,7.761319362333959,13.102160670090974
273,E02000308,215,1.2232558139534884,18.21354705,22.67321613,24.5475698,21.83298862,12.73267839,29.34332989,25.7221458,19.18844567,17.12517194,40.58945191,330000.0,6.06379061697256,13.399995114004904
274,E02000008,45,1.222222222222222,25.43002852,18.83481718,23.00976748,20.77966981,11.945717,12.109949,30.45088216,15.24722283,20.3441516,30.3569885,162000.0,4.49993310426429,12.688498794783992
275,E02000786,3010,1.2169435215946844,19.79118967,13.80163019,31.65125011,22.75849437,11.99743566,46.19470647,35.66079741,22.54604331,20.90669905,11.68605184,542500.0,8.702842565896379,13.897090544957546
276,E02000800,957,1.0877742946708464,21.00694444,14.91126543,22.49228395,26.5625,15.02700617,31.23070988,31.17183881,20.14821677,20.33348773,16.95601852,356625.0,7.55695084498355,13.477587269077713
277,E02000260,625,1.1904,19.91963261,23.94948335,22.73249139,21.52698048,11.87141217,21.13662457,19.36790924,16.53160454,20.34035656,90.44776119,240000.0,7.1308994702957325,13.081541382888414
278,E02000391,8692,1.13886332259549,16.85858455,24.54392548,27.23508863,20.76594644,10.59645491,45.52982275,38.34454519,16.55454811,15.91108511,19.1357226,855005.5,9.763305525245295,14.352010361207032
279,E02006782,139,1.064748201438849,20.737447699999997,15.5334728,20.04445607,26.88284519,16.80177824,22.24110879,28.08152701,22.12876092,19.24943384,23.16945607,250000.0,5.6276340527283635,13.122363377408329
280,E02000163,1362,1.2143906020558004,18.35294118,13.437908499999999,18.35294118,29.59477124,20.26143791,27.05882353,23.69791667,26.7578125,22.78645833,7.1111111110000005,320000.0,7.909856802037068,13.369223455338297
281,E02000448,1086,1.207182320441989,19.28926367,13.41665412,20.43366963,26.62249661,20.23791598,41.40942629,28.38827839,22.63736264,23.003663,30.2815841,470000.0,7.683403893026667,13.753635154247318
282,E02000888,2858,1.1731980405878237,21.35118685,30.17650639,31.52769324,12.41631163,4.528301887,36.01947657,34.48275862,19.99395039,16.90865094,60.03651856,345000.0,8.65102456965639,13.444446876575542
283,E02000640,364,1.1785714285714286,17.37367094,27.52384084,30.89992327,15.8062041,8.396360846,48.51474296,28.533685600000002,20.68692206,16.01056803,28.37882276,462500.0,6.59030293504076,13.73754901649573
284,E02000922,239,1.2301255230125523,20.5739808,29.40226171,24.75529792,18.34077734,6.92768222,25.078399700000002,26.44385027,14.51871658,18.23529412,56.03915233,226000.0,6.169615109136801,13.021437458819262
285,E02000815,2244,1.1840463458110517,13.37540403,42.75819609,26.8585501,12.65199323,4.355856548999999,41.85008465,31.99523052,16.65341812,10.53259141,50.33092196,415000.0,8.409162496849676,13.629180979774231
286,E02000665,1147,1.1534437663469923,18.84790298,20.51541182,30.35624053,19.98484083,10.29560384,38.45376453,36.32990868,19.03538813,17.29452055,33.61546235,300000.0,7.738052487715326,13.304684934201061
287,E02000490,109,1.146788990825688,18.66377108,16.5815023,17.91006643,26.03474706,20.80991313,10.61573838,27.10634269,23.47743768,18.83875039,12.46806336,205000.0,5.384516104124803,12.92391243868644
288,E02000462,100,1.04,21.69782871,19.9185766,22.843787699999996,22.79855247,12.74125452,23.77864897,22.12669683,19.18552036,23.84615385,67.49095296,252500.0,5.298342365610589,13.132313708261417
289,E02000557,2000,1.1455,15.73116691,23.96602659,28.53274249,20.16248154,11.60758247,37.98621369,42.12267753,17.1035887,9.875286332,31.425406199999998,390000.0,8.294049702602022,13.567049198667418
290,E02000095,399,1.162907268170426,17.87118234,23.11258946,20.98578772,23.50569499,14.52474549,26.71101703,19.95508502,20.01924928,19.66634585,72.17014414,379000.0,6.682110167788005,13.538438664626248
291,E02000091,441,1.1383219954648527,16.26730014,18.42594505,17.86820905,25.418302,22.02024375,22.89816154,36.71418556,20.09815377,17.38724001,10.53501343,235000.0,6.78219334147693,13.060487973690769
292,E02000387,479,1.1670146137787056,14.0625,33.60969388,27.02487245,17.02806122,8.274872449,39.97130102,42.76663147,12.9531855,10.31326998,35.71428571,410000.0,6.864848867573815,13.617059619241923
293,E02000357,876,1.16324200913242,28.30099385,19.71919861,21.59646632,20.52374192,9.859599306,16.91118473,36.25847627,8.655763861,14.83845233,69.08029658,240500.0,7.468513597281712,13.08362254909222
294,E02000032,85,1.0823529411764705,20.38946163,16.03665521,19.94399898,27.77141403,15.85847015,29.94781723,19.43836616,24.69000729,28.40991977,32.28967799,437000.0,5.135833037330569,13.680835654638981
295,E02000516,87,1.0229885057471264,24.91232313,21.39315516,25.33559076,21.05454106,7.30438989,20.67964687,19.28364689,19.68162084,24.0593343,67.05768533,239250.0,5.159088327040512,13.078411489879514
296,E02000916,1783,1.200785193494111,25.53505535,20.79072219,29.10911966,17.73326305,6.831839747,20.65366368,28.89332573,14.0901312,22.13348545,61.10701107,192000.0,8.179199877061956,12.858397831576646
297,E02000159,350,1.22,18.51145038,13.54961832,16.33881386,30.50499119,21.09512625,25.71931885,24.08148418,26.19134231,22.29901782,9.762184381,382000.0,6.5510823758534835,13.54632306815037
298,E02000792,924,1.1471861471861473,18.30018601,12.93461153,30.07583345,24.62440979,14.06495922,52.76863643,37.70645061,25.67778124,20.6918043,9.915581628,545000.0,7.521859545018352,13.901688254206167
299,E02000648,497,1.130784708249497,26.97984854,18.11064048,27.14670774,18.59838275,9.164420485,21.03709408,34.46782178,12.53094059,15.099009900000002,55.52560647,250000.0,6.901738218763908,13.122363377408329
300,E02000121,713,1.0841514726507715,17.54169932,26.11664614,24.11284003,21.86275607,10.36605844,23.76581216,18.41402974,18.33778117,18.79527259,83.96955109999999,210000.0,7.262629092742653,12.94800999026522
301,E02000314,325,1.1753846153846155,29.32239441,21.59677909,30.53783045,14.54725008,3.9957459739999996,25.14433303,24.50935646,13.12186216,25.3080785,61.06806442,161500.0,6.476974729745185,12.68540760221438
302,E02000293,208,1.1634615384615385,18.56667195,14.80894244,18.29713017,28.27017599,20.05707944,32.21817029,25.50607287,23.68421053,23.68421053,19.08990011,450000.0,6.030691038687509,13.710150042307683
303,E02000390,220,1.3363636363636364,14.73325062,31.18796526,28.81513648,16.67183623,8.591811414,42.38523573,35.45873185,18.84520014,12.50442791,24.31761787,667575.0,6.086779892161543,14.104554203055748
304,E02000151,83,1.180722891566265,19.02561394,12.05439662,20.0422498,27.60760496,21.27013467,28.76947452,20.7748831,27.45490982,25.61790247,8.898864537,430000.0,5.112024076118548,13.664687668231043
305,E02000498,311,1.1832797427652733,18.93687708,15.43189369,19.6013289,28.40531561,17.62458472,24.55149502,30.88637251,24.91214369,20.10933229,14.01993355,317500.0,6.432942677483244,13.36138027787731
306,E02000352,1619,1.1927115503397159,22.95510678,21.15356676,28.09821299,18.84352753,8.949585936,36.56835682,34.87544484,16.33451957,17.1886121,33.16867645,321612.5,8.08271122961515,13.374249864253168
307,E02000372,3297,1.1619654231119199,20.35967302,23.66212534,27.25885559,20.05449591,8.664850136,25.38419619,37.31627654,13.85410996,12.84703321,50.00544959,320000.0,8.793915446630313,13.369223455338297
308,E02000427,3285,1.123592085235921,14.15231981,30.40560257,31.5728042,16.66180333,7.20747009,42.04843887,32.48497702,19.58289148,12.90208554,33.58622702,339550.0,8.790269134645627,13.42852367110405
309,E02000027,217,1.1428571428571428,22.30673057,17.99333194,20.973119399999998,24.39049802,14.33632007,22.06709731,27.31443995,18.7854251,21.51147099,30.32923526,299975.0,6.073049843153668,13.304601597395314
310,E02000584,10226,1.194895364756503,15.59060895,18.219613600000002,30.47199804,23.17192468,12.54585473,52.69014429,44.13564508,21.62162162,14.96685365,21.37441917,1350000.0,9.925835958590609,14.808762330974695
311,E02000555,1178,1.1587436332767402,18.441751699999998,24.64923469,26.77508503,20.53571429,9.598214286000001,37.54251701,33.81836427,17.83743101,13.67285499,31.93027211,357000.0,7.7647207249277175,13.478638241323683
312,E02000073,113,1.0973451327433628,20.69190601,15.65647147,19.38642298,26.83700112,17.42819843,15.9921671,20.53931452,25.25201613,26.58770161,16.19731443,250000.0,5.420554577364409,13.122363377408329
313,E02000664,5440,1.0935661764705882,18.43271555,26.85334408,28.56567284,16.98227236,9.165995165,32.78605963,39.69002695,14.9146451,12.08445642,53.22320709,214000.0,9.294681528857707,12.966878474569393
314,E02000079,2860,1.1846153846153846,18.359822,16.84678957,20.96630642,24.41195168,19.41513032,20.81373172,30.39485767,22.40587695,19.83471074,13.41385887,220000.0,8.651724114937684,12.994530005899609
315,E02000134,2607,1.2247794399693135,17.80376868,17.89659334,29.29546087,21.47962499,13.52455212,32.98988211,40.26635331,21.21034078,17.25421073,16.97762926,248000.0,8.55910263127736,13.11433120571113
316,E02000318,107,1.158878504672897,22.65799634,24.09063199,24.9847592,20.20930705,8.057305426000001,19.9451331,26.86567164,14.40755407,17.48400853,64.97663077,171000.0,5.365997850274879,12.742566016053292
317,E02000038,458,1.2314410480349345,19.20296747,20.15408027,24.79551075,23.57808636,12.26935515,32.40441316,28.4514695,20.622375899999998,20.74586318,34.53490584,384000.0,6.820017556487564,13.551545012131504
318,E02000604,1518,1.1357048748353096,20.74307011,17.91288143,24.73794549,23.96925227,12.63685069,35.639413,26.742446899999997,20.8794496,25.00747831,36.40810622,342500.0,8.018296247007191,13.437174117246494
319,E02000773,121,1.1322314049586777,25.7012394,23.2767993,23.37464666,19.64557513,8.001739509,25.13589911,16.63710536,18.12699539,29.86874778,78.98456186,296500.0,5.488954801055736,13.292949677982707
320,E02000367,7613,1.197425456456062,17.85237655,28.43650549,33.68237347,15.5425521,4.486192383000001,42.86007597,31.58779726,18.40019217,12.10665386,39.24648393,365000.0,9.630759776179643,13.50079981312645
321,E02000594,11472,1.199354951185495,12.85162714,14.85107557,25.027578600000002,27.16492002,20.10479868,48.88306674,49.67654987,20.40431267,10.91644205,15.37506895,1175000.0,10.040811745298946,14.669925886120522
322,E02000346,1341,1.190902311707681,20.07550886,24.88509521,24.60604071,21.43795141,8.995403807999999,20.68286277,36.87085447,9.207959423,11.66601639,56.61523309,302500.0,7.89431820286325,13.31298373701571
323,E02000179,1558,1.1976893453145059,20.84057513,19.70295465,28.10870596,19.38694897,11.96081529,43.07157529,39.96515679,17.07317073,15.99303136,33.35440038,740000.0,8.044305509983005,14.207552645740755
324,E02000046,991,1.1543895055499496,16.33866629,22.28514795,30.4544811,18.90131672,12.02038794,42.03596206,28.88111888,21.18881119,18.6013986,37.22214357,365260.0,7.591861969451323,13.501511888307851
325,E02000137,1939,1.0237235688499227,16.08740097,15.00127779,23.39637107,26.24584718,19.26910299,35.20316892,38.32829255,22.1611218,17.59692054,15.18016867,263750.0,8.263074902296886,13.175904144335952
326,E02006918,737,1.1343283582089552,26.94783865,24.18867429,26.60622783,16.75206937,5.505189857,24.51714624,35.43205911,12.75297141,14.45550916,60.14978321,215000.0,7.2957355330108715,12.971540487675153
327,E02000037,242,1.2024793388429753,24.67919105,17.75998357,18.570988600000003,24.72025459,14.26958218,28.17985833,20.2826023,23.28525169,25.49308213,36.50549225,299500.0,6.1820891755233935,13.303016877100374
328,E02000445,441,1.1927437641723355,21.97073171,21.5804878,24.87804878,21.02439024,10.54634146,24.21463415,23.36836283,18.08628319,20.02212389,63.1804878,246950.0,6.78219334147693,13.110088346532816
329,E02000104,257,1.0505836575875487,17.96955815,23.05305157,21.22062953,22.417614899999997,15.33914585,28.624205699999997,23.76863986,18.79801175,16.58382286,70.10492094,280000.0,6.242227050502336,13.23569206271452
330,E02000162,2026,1.2097729516288254,18.70611086,12.98371433,18.63140595,26.35589422,23.32287465,21.78395338,31.70647283,20.59536172,20.07615092,9.457642313,291500.0,8.306965926274716,13.275942465335572
331,E02000553,357,1.1708683473389356,21.43830431,19.1672975,22.37698713,24.19379258,12.82361847,16.85087055,27.79270633,21.07485605,20.53742802,26.25283876,224500.0,6.570884923902754,13.014778166729352
332,E02000477,121,1.2396694214876034,17.83119658,16.04700855,19.89316239,28.48290598,17.7457265,18.65384615,24.40268456,27.75838926,22.65771812,8.920940171,250000.0,5.488954801055736,13.122363377408329
333,E02000213,1404,1.044871794871795,22.88765574,23.55774264,27.21181028,18.87760444,7.465186891,24.26970998,36.89903846,12.90865385,14.59134615,66.68411685,170000.0,7.940227891970947,12.736700896600995
334,E02006927,750,1.1493333333333333,21.03427541,16.72880337,22.97053518,23.6560433,15.61034275,29.28442574,31.33612942,19.86219293,18.27441582,29.05592303,283750.0,7.31322083153445,13.2489960283408
335,E02000125,1295,1.2115830115830115,17.98428109,21.59038373,29.06148867,21.10032362,10.26352288,33.64771151,31.04643105,16.49341649,15.91591592,46.12112806,423750.0,7.859413303767059,13.650046118238135
336,E02000903,1417,1.2124206069160197,25.10228906,21.22083379,23.68682959,21.38670795,8.6033396,16.72011501,26.20320856,14.53287197,20.63541994,52.62634082,230000.0,7.949444544759477,13.038981768470004
337,E02000913,602,1.1893687707641196,19.94027108,25.64897772,23.45508844,20.44566965,10.50999311,26.44153457,26.14555256,17.48652291,19.20485175,58.84447507,272250.0,7.093405315705913,13.207623221358524
338,E02000400,668,1.1212574850299402,21.54407929,21.38758477,26.36932707,21.06155451,9.637454356000001,32.05529473,29.53283241,16.5958837,19.30741588,38.22378717,356000.0,7.197435914352853,13.475833190396086
339,E02000511,161,1.124223602484472,21.54678549,21.7059198,20.35858264,23.29726289,13.09144918,16.53935922,19.37091249,20.18062909,25.84864528,42.32972629,250000.0,5.7745611900945155,13.122363377408329
340,E02000564,7092,1.0706429780033841,13.05301297,34.4870328,30.31083143,15.68459191,6.464530892000001,47.07284516,36.99040767,19.28457234,8.073541167,33.4286804,378476.0,9.559869852724573,13.537055122220723
341,E02000379,1390,1.1654676258992807,18.46722068,21.32963989,29.74541617,19.93140747,10.52631579,41.82825485,36.5830721,19.02821317,17.05329154,30.45772326,420000.0,7.930206336077546,13.641157170820913
342,E02000728,38,1.131578947368421,23.25270451,28.05396864,25.55001823,16.8834326,6.259876018,24.60192051,15.78006258,14.17076442,24.09476978,85.42603622,221250.0,4.330906425536431,13.000195743435228
343,E02000161,49,1.1428571428571428,19.56004756,13.40071344,21.36741974,27.32461356,18.34720571,26.68252081,25.40813298,24.51766103,26.8625705,11.67657551,294500.0,4.585071585693813,13.286181462636605
344,E02000627,890,1.1707865168539326,16.0171351,34.79260265,27.25942953,14.97231219,6.9585205310000005,41.62574444,31.34586838,15.1410193,9.153884216,43.40194337,333500.0,7.484368958902697,13.410545324900008
345,E02000639,406,1.2167487684729064,22.62593916,24.60894199,26.912181300000004,19.4605247,6.392412858999999,26.210124399999998,34.37316068,11.9776339,12.50735727,55.72114792,193000.0,6.69950185681721,12.863592648453679
346,E02000316,5391,1.142459654980523,20.53023256,27.6372093,32.69767442,13.90697674,5.227906977,32.79069767,40.77669903,16.97006472,13.02588997,46.88372093,207500.0,9.285633364613652,12.936033799218642
347,E02000912,893,1.2273236282194848,24.17189868,21.61723317,25.84975103,18.87854514,9.482571985,21.99610305,26.81688353,15.23325928,22.11996192,59.78566789,246500.0,7.487734074935969,13.10826445302894
348,E02000321,92,1.25,24.01388889,23.11111111,24.83333333,19.72222222,8.319444444,18.97222222,35.10601321,12.96489399,16.19742788,49.79166667,197500.0,5.214965293162436,12.886641043889668
349,E02000144,1330,1.237593984962406,18.99550743,16.73770303,26.58679876,23.476557999999997,14.20343278,35.90600161,33.41164187,22.55285826,21.40433307,19.59451676,296000.0,7.886081543106486,13.291261913868997
350,E02000140,121,1.2148760330578512,25.50677776,18.74145007,20.80586992,21.5396095,13.40629275,11.45379928,33.53529234,15.48015753,19.14571342,15.65725656,200000.0,5.488954801055736,12.899219826096369
351,E02000214,700,1.137142857142857,18.68184734,18.82617062,18.16869788,29.698524699999997,14.62475946,26.71584349,22.27488152,25.42007755,22.53339078,32.77742142,275000.0,7.244228025807041,13.21767355721196
352,E02000635,9238,1.1871617233167353,17.14535328,26.40602818,31.93185541,19.01277711,5.503986022,43.94452332,35.39104771,18.34727004,11.067388099999999,46.00851807,337475.0,9.824227874479933,13.422393893039168
353,E02000407,2400,1.2033333333333334,23.72811816,23.20842451,26.16247265,18.38074398,8.520240699999999,18.46280088,33.14974182,12.77108434,14.14802065,58.42450766,190000.0,8.476371240298757,12.847926531709494
354,E02000025,134,1.1791044776119404,17.67219708,17.50879839,23.99446958,26.18149824,14.6430367,32.69230769,37.18939812,20.65157372,18.60850359,21.26696833,307500.0,5.591000903142794,13.3293775467913
355,E02000196,397,1.1738035264483626,19.97838714,22.93664731,19.51911387,24.78724841,12.77860327,24.86829664,24.05013709,17.46964356,18.37054446,64.39281372,298250.0,6.677085047447195,13.298834520522918
356,E02006798,4958,1.218233158531666,19.92580816,28.0736619,27.06677266,18.87917329,6.054583996,26.709062,38.62928349,12.64797508,11.58878505,62.37413884,183000.0,9.201904903325222,12.810388612390968
357,E02000789,1587,1.154379332073094,17.93092318,14.47708199,29.90639122,23.595868300000003,14.08973531,50.91994835,41.57113958,23.465947399999997,18.54349292,14.28340865,499999.0,8.062748000349055,13.815508557963273
358,E02000096,145,1.186206896551724,16.85969992,21.25559358,19.12345354,25.66464859,17.09660437,36.24638063,20.01588562,23.82843527,20.57188245,67.71518821,425000.0,5.669892813374867,13.652991628467884
359,E02000050,1202,1.1256239600665556,20.67766296,20.66772655,25.288155800000002,21.56200318,11.80445151,32.65103339,27.58889177,19.15390605,20.26991954,37.62917329,289500.0,7.784889468688904,13.269057756558116
360,E02000695,67,1.1492537313432836,18.43851816,22.38445758,24.93061422,22.25171956,11.99469048,25.72704236,21.86277995,18.91219339,20.86740135,60.06998914,297475.0,4.89789548698994,13.296232647386125
361,E02000600,807,1.177199504337051,19.84194529,22.89361702,27.25835866,19.07598784,10.93009119,40.03647416,28.92069171,20.81097197,21.76505665,28.12158055,351000.0,7.386471232707422,13.461688683009978
362,E02000768,501,1.0798403193612773,19.34628975,16.06007067,22.75618375,27.08480565,14.75265018,38.25088339,26.96428571,22.85714286,23.39285714,30.3180212,421250.0,6.90975427765529,13.644128941210063
363,E02000189,5084,1.1693548387096775,19.229475100000002,36.99528937,21.65208614,14.63660834,7.48654105,31.05652759,40.3018198,13.40434976,10.51930759,54.62651413,420000.0,9.227000822541571,13.641157170820913
364,E02000089,110,1.2363636363636363,19.34986509,15.05846075,18.61749968,27.56006681,19.41410767,18.81022742,20.90375992,26.94032425,26.69886168,7.60632147,285000.0,5.3936482068690905,13.253391639813811
365,E02000782,135,1.0740740740740742,27.77478738,25.50328345,24.45903757,14.89934331,7.363548282999999,23.50091506,20.5191161,12.31146966,23.46545072,84.16406502,190000.0,5.598435676137257,12.847926531709494
366,E02000495,458,1.1943231441048034,17.30180513,16.35173651,23.83616595,24.48010134,18.03019107,33.24184524,34.62931659,21.37164936,18.76358368,31.42615856,315000.0,6.820017556487564,13.353475098370234
367,E02000570,1182,1.1996615905245347,13.66221706,27.44051074,29.77365061,21.09112014,8.032501451,54.31224608,36.31949502,26.26851177,11.24059238,18.73476494,582500.0,7.768110557464961,13.968231644982675
368,E02000409,293,1.1228668941979523,22.78228895,23.33384403,23.6555845,21.05101884,9.177263674,19.28910679,32.73453094,12.21556886,14.6506986,54.42010112,276250.0,6.373322701654125,13.222208712377322
369,E02000279,459,1.0827886710239651,27.93127878,20.94403117,24.69004605,19.70421537,6.730428622000001,18.32270634,27.13498623,16.91919192,19.26078972,48.20226709,207500.0,6.822198577246503,12.936033799218642
370,E02000810,2475,1.174949494949495,17.8368329,29.66972878,27.63560805,17.33377078,7.524059492999999,33.57392826,36.91080493,16.02610587,10.63572637,38.64829396,355000.0,8.507142896374896,13.473020249019482
371,E02000899,529,1.2438563327032135,18.53535354,19.31818182,19.34343434,26.48989899,16.31313131,16.60353535,28.05825243,21.5210356,19.90291262,27.803030300000003,250000.0,6.964136505781494,13.122363377408329
372,E02000195,441,1.124716553287982,19.60227273,18.77185315,19.74431818,27.90646853,13.97508741,29.22858392,25.62391178,20.86477075,20.71967499,53.88986014,306000.0,6.78219334147693,13.324487561497133
373,E02000889,5788,1.19713199723566,16.9286578,30.07859734,31.46916566,16.18802902,5.335550181,41.68681983,38.6245224,17.33240709,14.10211879,49.50120919,305000.0,9.356689275773796,13.321214236152182
374,E02000574,7394,1.200838517717068,11.728032,33.56075756,28.14962946,18.28020233,8.281378661,44.6182802,41.27604167,20.859375,8.125,30.97282673,554500.0,9.601571324629312,13.918969266333317
375,E02000439,176,1.0965909090909092,19.71728004,23.01974165,22.56885206,22.45917621,12.23495004,23.99463807,21.32054592,18.95979343,21.13611214,61.905922499999996,305000.0,5.863639246264856,13.321214236152182
376,E02000421,1589,1.2152297042164883,20.87297146,25.74146614,27.86793509,17.69725797,7.820369334,22.92949077,34.92173913,11.82608696,13.32173913,56.35142697,196250.0,8.064007446109645,12.880291816211091
377,E02000694,330,1.1515151515151516,17.65177549,21.17983963,35.94501718,16.7583047,8.465063001,47.90378007,31.76593521,25.10449321,19.98432602,23.05841924,388725.0,6.49224213069668,13.563774612287617
378,E02000317,153,1.1045751633986929,27.61051374,20.78853047,24.37275986,19.72520908,7.502986858,19.27120669,31.46875,12.9375,17.71875,51.70848268,152400.0,5.723595781434427,12.627411102805391
