MSOA,T1,S1,T2,S2,T3,S3,T4,S4,T5,S5
E02000037,448,0.4382601254269132,62,0.4283364358794657,415,0.24009921063372178,378,0.20186318803571363,375,0.18826623003828646
E02000038,408,0.7217100323047265,102,0.2902694127567248,209,0.23302472878431074,448,0.21969358500591168,445,0.20720014251768573
E02000039,354,0.7687554825385909,165,0.4339872040902334,384,0.16172329103275562,15,0.1509601441771068,448,0.12532826161536828
E02000040,354,0.7990239150479657,165,0.4768117034660349,147,0.26181690419095077,448,0.13297665692297933,384,0.0838176691253421
E02000041,164,0.4180592592817484,448,0.3423271179651634,378,0.25440682690895644,384,0.2494089530329521,84,0.24898892752943194
E02000042,286,0.4453237101849215,378,0.29133596100535886,448,0.2511214800912443,191,0.2404878729234567,61,0.23885704165636473
E02000043,384,0.40805643295660166,142,0.3545317903367432,37,0.2663054866083206,244,0.24962873846907443,195,0.20943156062256948
E02000044,448,0.42970507131617053,15,0.3486905150849401,354,0.3162939868704935,165,0.2573810913692291,82,0.24354340032527827
E02000045,371,0.5285045558983718,445,0.38545411987142675,448,0.34870122661076247,378,0.3479931907606938,384,0.20897304817430334
E02000046,102,0.36457495792787226,124,0.34768450958965924,151,0.3468347381023155,96,0.31213494566908784,448,0.28630988439016936
E02000047,234,0.7483404520214424,257,0.3960170637848132,378,0.20044133053172533,448,0.18312716945111324,53,0.15490489546360506
E02000048,102,0.6228164604763702,21,0.571189571814334,378,0.21303387542371258,62,0.16605539264785546,14,0.15659342702093326
E02000049,61,0.6052371542122276,102,0.495297133962892,378,0.24908184407986753,122,0.20428124584603186,40,0.18464774373717494
E02000050,384,0.34202782841014456,378,0.2867730732281606,392,0.26850230498271765,15,0.2437787857564673,389,0.238940409229755
E02000051,122,0.41293453856279466,448,0.3633197270880826,105,0.3631330849247604,384,0.3575974677472791,422,0.19152494172428566
E02000052,448,0.3147056590409007,181,0.2901727889785681,322,0.28816617754824114,384,0.27814202001558047,113,0.26029754113401565
E02000053,107,0.6719407594349038,387,0.37394521038684214,424,0.33095807493209245,316,0.29352021097247644,317,0.21180306990484235
E02000054,131,0.872310199270332,58,0.2647857090799077,165,0.13979470608035052,48,0.13491490947926058,378,0.1323951243987614
E02000055,58,0.34891959610390344,392,0.33381441923736677,448,0.28188206888089806,378,0.28130970894916196,35,0.24114068231982752
E02000056,105,0.4514724007551871,448,0.28200418835892144,378,0.26420107553789773,384,0.2492399241947237,392,0.19520593709766082
E02000057,378,0.3384779091210823,180,0.3133797848780087,384,0.2656796347184609,448,0.24495364467575323,415,0.23005193223823173
E02000058,278,0.8707695546438845,105,0.4105087870276996,384,0.08304380442905997,448,0.08245510719321443,378,0.07762988921580605
E02000059,286,0.6817442017788511,229,0.4491276783017528,378,0.20514537466517613,434,0.2029345907142885,375,0.15654054883068252
E02000060,193,0.6584280333137872,151,0.36068084248833954,363,0.2856256794774123,252,0.28054204343260547,124,0.2072970017777878
E02000061,363,0.6925396083058888,165,0.4477340434359186,102,0.26989433637764426,448,0.14758427169589586,236,0.14505136626817033
E02000062,193,0.8494348178703358,57,0.3152350296961242,382,0.25698066068227665,286,0.19125041538901977,180,0.09145094411100986
E02000063,178,0.5387154383822124,50,0.5112628428708419,236,0.37431598349171213,125,0.22609748967379356,282,0.17161366372188855
E02000064,236,0.3947574438372835,136,0.37121830829081687,30,0.3068567219851263,384,0.2575325622461489,378,0.25518770339251634
E02000065,167,0.5661317096746978,286,0.4125093834797481,141,0.35080008379438044,448,0.28981504942191083,445,0.2663763770196118
E02000066,170,0.873845260520051,181,0.3926334330549063,125,0.22155161509751378,124,0.16390151089338428,242,0.045388412441572976
E02000067,167,0.40770296067637257,353,0.25537919672657,448,0.2504543413032492,15,0.23287328578713054,378,0.22911697892687455
E02000068,448,0.49409238346446516,378,0.31117275301479774,341,0.23559661954894412,19,0.22172390270995218,415,0.2196279126883053
E02000069,161,0.5389611964794317,82,0.45406731824811225,286,0.45012684984279544,448,0.2897780073994375,53,0.20486699535157482
E02000070,170,0.9050699293406391,181,0.34407842623037177,204,0.07271423483679272,104,0.06468015977093297,116,0.06301485966617433
E02000071,353,0.6188512135990968,29,0.45939404759378755,384,0.4344670104371366,6,0.18270205772908063,378,0.15834892739056552
E02000072,378,0.4375172362566501,448,0.27603430149429337,15,0.2635201216563697,384,0.24529859868747958,103,0.18644985089393293
E02000073,304,0.7053352406104135,158,0.3768076994713896,45,0.35585112015875997,102,0.12557921621917928,191,0.11738270184358673
E02000074,16,0.9282074042956893,61,0.16285161788307861,448,0.1419269428390157,415,0.1363783243688762,4,0.11733430509113123
E02000075,182,0.5975483405285161,448,0.4407566871463398,181,0.25750187247924594,370,0.23163751148927092,378,0.1924395082790045
E02000077,149,0.4856423779571685,256,0.3336307895661511,376,0.31050738442697806,155,0.2714660205424795,425,0.18454369604977022
E02000078,231,0.5184021403963629,378,0.44300833619967034,448,0.29593979486387606,376,0.2740285282739416,29,0.22936819313389256
E02000079,418,0.4237215809476197,224,0.3015920860411335,378,0.27871203228364455,384,0.24036060685632946,448,0.23865669136455606
E02000080,392,0.38782878239889856,378,0.3681949829800493,415,0.32418700443211707,10,0.29847305913992456,448,0.2934782787948084
E02000081,163,0.6167890335319591,149,0.46195637710034343,294,0.30677959214974077,378,0.29559460310351693,24,0.1944369278519952
E02000082,33,0.41081018308738854,363,0.3963011596974727,3,0.32790381977862565,375,0.22783064907078793,125,0.21734052930666425
E02000083,378,0.4850808249203175,96,0.34944914580855013,448,0.30618443009670965,53,0.2927210591642118,15,0.26010433239799796
E02000084,102,0.5520766113704264,448,0.29314043899041736,392,0.2539862110363153,378,0.23935517918381652,15,0.17938779497269733
E02000085,61,0.8721613371877986,245,0.16257784175248197,16,0.1309082589885361,20,0.12016963577966157,99,0.11631744957035758
E02000086,150,0.6820235820189932,314,0.5936973194313002,378,0.17207259554976856,149,0.12471874593052328,58,0.11921504491435153
E02000087,445,0.9208929748947239,234,0.1573093982095986,384,0.13910020851311183,378,0.13246354400346663,448,0.1130024680584575
E02000088,128,0.624794359301697,378,0.30989840257692275,62,0.21919264318936385,125,0.18619834964757967,102,0.18543968703855454
E02000089,6,0.6153833991767332,179,0.2120845067883772,329,0.20957502935448757,445,0.19474625343741025,209,0.18603899704268798
E02000090,150,0.40525090150983284,139,0.37488800466830513,448,0.2534155873065297,378,0.24715327775760354,15,0.23952131781804897
E02000091,378,0.4118675269175635,96,0.3352854414879888,448,0.30159249766924695,139,0.23095241338723205,75,0.19831893716744686
E02000092,378,0.37896211948361785,448,0.36098091042163405,181,0.3286671040205487,282,0.19202859462756858,14,0.18481999142841593
E02000093,14,0.6971307158556708,248,0.3709852673843866,86,0.3162621611868482,145,0.22591393816928404,378,0.1478273535359071
E02000094,163,0.7155679461303549,130,0.6739245449482962,448,0.06496840233389888,198,0.0625131605635196,91,0.058882674491938215
E02000095,126,0.6486610679827312,306,0.3682241570173359,384,0.21196541272933014,378,0.19503291523231034,441,0.16174255631586618
E02000096,197,0.2835150468456741,144,0.2805141175677598,32,0.2731897851399764,57,0.26603160192948083,382,0.26520832303839964
E02000097,370,0.38584102074715565,451,0.3811817006237173,157,0.33639556345093985,430,0.32318102421995737,448,0.3146455776212509
E02000098,447,0.608488998144569,102,0.4566287622637219,382,0.2572820291367205,3,0.24604531870243684,126,0.20733743135168745
E02000099,191,0.417923135878325,384,0.29985544543081055,102,0.2823824654113626,75,0.21881172789707895,357,0.21622993773588747
E02000100,291,0.573452995062913,296,0.46956901392414124,131,0.40897935325864065,102,0.3081585645831574,257,0.19458181830794422
E02000101,378,0.3421310969724228,384,0.25231624231358674,102,0.24567283866385953,15,0.23182682515889888,106,0.22988654639673498
E02000102,88,0.4882696515076148,382,0.4626677305643606,105,0.4030558422247686,430,0.18912573183521306,20,0.1734686881275521
E02000103,102,0.6493173945329357,384,0.2771500343594657,299,0.27310555387884267,378,0.19089894783005135,142,0.17384321539331524
E02000104,151,0.5653560878762066,124,0.4886667420949586,102,0.46668794682554726,20,0.43843031035372343,196,0.12383657686671294
E02000105,445,0.3596743645832705,282,0.3341161190857262,18,0.2849156244422874,364,0.27901665450490487,382,0.27557566628658237
E02000106,178,0.9257424253152059,430,0.17399850093820055,340,0.15292441273826116,124,0.1431257321812562,151,0.10547058409224089
E02000107,107,0.673686645807008,379,0.4208739050489166,191,0.2811893610164994,268,0.19433566380753414,378,0.1787461400615716
E02000108,19,0.3767059786632771,191,0.33011109621250134,96,0.3104265157696317,448,0.2803621460618933,378,0.26230581780446693
E02000109,196,0.9369361472369706,334,0.30268259380243545,378,0.06463067564531985,357,0.061450337281122855,60,0.04894852317496948
E02000110,105,0.728554851892925,165,0.35530406994481173,124,0.30564812919204254,151,0.29871557380345554,363,0.19115551532472302
E02000111,114,0.7570733995721693,136,0.2615985512444233,61,0.2040437611198411,20,0.19139949239290668,53,0.16817206284932498
E02000112,415,0.30730935966668466,448,0.2650017763715381,206,0.2559626278404994,378,0.24455782250381464,289,0.23654810530915535
E02000113,278,0.7502136768968737,236,0.397088294430335,375,0.2663825346137956,136,0.21280099073155215,286,0.211277076294205
E02000114,26,0.4780841950528416,45,0.4311941850107475,191,0.3229530100865459,363,0.29245900944054837,448,0.20672049996388592
E02000115,124,0.4871017140693403,151,0.31293028638078313,136,0.30452962301459074,448,0.2373471126447001,45,0.22244583837856685
E02000116,102,0.4667741473997725,363,0.4484281999762108,378,0.42154314729314973,448,0.17764520878039278,445,0.15840424901108843
E02000117,96,0.8668571443231321,378,0.18776285698114015,149,0.18656066499512505,191,0.16878500028499324,224,0.13852957001239946
E02000118,196,0.9586384426128056,124,0.11392355360527685,448,0.09769908272503675,10,0.09074714222114338,60,0.08374863757757707
E02000119,205,0.7436808978821963,170,0.2903736784708107,378,0.2067633237847854,357,0.1865200494019297,102,0.18651517576509094
E02000120,164,0.5281996889702435,1,0.4452703899537931,40,0.2501486789151944,227,0.2233522929125479,378,0.21326755399710143
E02000121,136,0.6574236208007979,378,0.28559760445674737,375,0.23096996382558616,15,0.20096300416177215,278,0.1727280871089172
E02000122,45,0.5255584116771624,102,0.5160582789376427,147,0.3213640356165427,12,0.31544786841698635,322,0.19959324546971283
E02000123,103,0.4008220801031475,96,0.3105945646594985,124,0.3038914186886822,384,0.25746241306347584,159,0.21475005743713296
E02000124,102,0.5506149095469529,378,0.31023776134015046,448,0.2894731383656576,45,0.26097808815596385,384,0.20914816289272142
E02000125,363,0.6116174146881751,19,0.6099244692623866,384,0.18872584415061527,448,0.1786315202384996,375,0.17248478315002014
E02000126,102,0.8171473072419454,378,0.23594543070850527,448,0.18550307780413158,384,0.124551664847614,415,0.12212342318550554
E02000127,150,0.4564913467792831,24,0.2891985594968431,448,0.24004404238981147,384,0.22753681225941316,295,0.19966093309187927
E02000128,30,0.8492905082616072,384,0.2516220490649063,448,0.1619830744362631,378,0.11781575009011862,375,0.11708143767032715
E02000130,448,0.4626348579981211,125,0.3051439742369418,124,0.24344981578752845,384,0.2252033135253917,111,0.21039745822677702
E02000131,201,0.966290870326819,102,0.14751583733848925,378,0.07383744234535371,384,0.06269753228643699,448,0.05668410500007735
E02000132,448,0.4071062697048041,384,0.3328944450782287,378,0.27382483758887094,357,0.2337213278197404,329,0.20064905159749777
E02000133,448,0.5350293702658262,378,0.3214025802270947,384,0.2223407185507894,415,0.1981872684660144,15,0.1949493494922294
E02000134,448,0.3761512458891836,378,0.29874586387478635,45,0.28827120312024157,384,0.2415084719577717,231,0.23871028017498405
E02000135,268,0.5108214157141051,262,0.39128417483089334,448,0.37443702617197494,388,0.31299067132050223,45,0.21933055472715854
E02000136,448,0.3770127757495775,180,0.3537077419655266,364,0.3240579106519167,102,0.28056167690913253,20,0.24643084375451535
E02000137,153,0.5428706340515612,257,0.3441955194193949,180,0.2920377089558886,389,0.2161304421492409,104,0.20948827577901039
E02000138,102,0.8948393341593528,20,0.15498965366481376,378,0.139554617621563,448,0.12235873914020572,392,0.09881417443043165
E02000139,129,0.4974397146696821,448,0.4924921511337859,445,0.47135930425660083,384,0.2018638644264738,378,0.15430567457060743
E02000140,15,0.3649219252989589,392,0.28760433261327506,370,0.25209777156316215,448,0.23984409501891216,378,0.23935709295312868
E02000141,447,0.5654731868575359,102,0.431486285117543,61,0.2604054325188189,448,0.2589775832366774,363,0.17995093014058441
E02000142,30,0.7439402914543353,319,0.2174569502314169,14,0.20216871962904207,91,0.1638766398781196,434,0.1506111474029012
E02000144,164,0.6116532056820223,286,0.30832716381328806,125,0.26592801624030865,448,0.26206619586757024,378,0.2257687287798268
E02000145,382,0.5337001103780471,105,0.4799947975770762,90,0.26557378932800846,378,0.24497260860205375,6,0.23169623208833778
E02000146,142,0.6815214630746096,384,0.42204810458548325,71,0.22767489648354508,270,0.2208265128246533,439,0.2185655811401319
E02000147,62,0.5198828336294045,14,0.3941540435539068,6,0.2046603009037965,102,0.2029972186085706,448,0.18884998870885408
E02000148,45,0.8350889584729994,181,0.5171488774800944,26,0.1095578082727007,115,0.07190178162307498,448,0.07095617826483014
E02000149,236,0.3706140096398828,122,0.3439064680200687,378,0.29323640124839223,102,0.2526758417405377,448,0.2056831192734151
E02000150,102,0.37607728876676655,378,0.2572738755926525,448,0.2531938078242114,384,0.2364559480893093,107,0.22481447724319797
E02000151,448,0.5528280664894368,181,0.49215539308491574,364,0.23637698462797277,352,0.17421948700381276,149,0.1731073070719223
E02000152,62,0.5608042800948668,447,0.4586124482632473,102,0.32736867619034665,3,0.15722260590250772,72,0.1536593497953651
E02000153,10,0.40326140939867106,329,0.3386763488119057,364,0.3213651078034818,384,0.2829171796977479,448,0.2621841420908619
E02000154,378,0.4263680886385376,448,0.28970084395931855,384,0.25050890458231456,375,0.23769808508032322,6,0.1934465754684142
E02000155,73,0.7508137084493225,105,0.20857127642756768,378,0.20014093517623016,165,0.18769160089323103,448,0.17547962866347536
E02000156,448,0.35553427290779116,211,0.28741237936081804,286,0.27363974249695927,384,0.26978076267957596,378,0.2527430528082683
E02000157,299,0.7648503404312651,4,0.3167535295473392,3,0.26537311820197,378,0.17843718255007823,448,0.149000196172825
E02000158,468,0.4145981785045082,53,0.37403410564531847,15,0.34723865058568965,448,0.34233270515501657,378,0.2562282004135567
E02000159,296,0.4704119272849314,387,0.4378921942992178,131,0.4116927956938013,448,0.24812872923253534,378,0.1919093015798123
E02000160,384,0.44944217351628846,448,0.32523748169722283,163,0.27702044011713767,15,0.2608499266988198,378,0.25664234932108776
E02000161,370,0.5639227250385122,384,0.24938894299190958,448,0.24762102565720712,296,0.2086441793087073,299,0.2066817006799316
E02000162,378,0.4286795799424265,448,0.3695585166883042,415,0.21485687383308574,384,0.2078502839222603,6,0.18984623980695756
E02000163,121,0.7023554120329548,106,0.6813464285369207,448,0.08332965825229581,445,0.0626528871144663,363,0.05654616887948506
E02000165,53,0.649099110708111,165,0.5681955991785783,378,0.2027260899963221,448,0.17630894033142536,392,0.16151764145094918
E02000166,174,0.5537386529997235,214,0.38255945267314145,165,0.32791423664708763,122,0.25064768006093735,378,0.22617851887554605
E02000167,159,0.3381355200879311,448,0.3172694528966316,165,0.3157136976011497,105,0.2771019298665651,378,0.2488492294395545
E02000168,159,0.9257156761184541,357,0.16087380561704764,2,0.12454563534791721,448,0.09755759805183029,19,0.09193721359878058
E02000169,84,0.4244098600312701,448,0.3368086047537943,378,0.30830749886207426,382,0.23620957722195765,384,0.20820677587761868
E02000170,363,0.6583238749877554,378,0.22919285953413485,136,0.22448460147727323,448,0.21897735880957558,191,0.20794406092814924
E02000171,96,0.8604090528783399,378,0.1553257956225865,53,0.144386228520864,261,0.13867101765347536,266,0.12101012124037734
E02000172,159,0.6265288390773528,15,0.30939039917813327,49,0.26685245117674966,434,0.23465282773227597,191,0.20368979565846845
E02000173,387,0.3635691778493901,296,0.335522678695413,286,0.29277131790168687,107,0.2520561063265885,378,0.2468184127852427
E02000174,288,0.884387722843488,329,0.13892991108591773,70,0.1381664682643451,378,0.12369511143432203,193,0.12323095696570437
E02000175,136,0.46770125026097464,378,0.30016276871412195,384,0.20786203515848745,124,0.20529314239824353,448,0.20513003545136066
E02000176,387,0.5706051017001481,458,0.5670545887114112,149,0.38578997889853545,384,0.14856299123350597,84,0.13831679507313016
E02000177,2,0.35108129878111055,357,0.33367453117780427,282,0.322126714921794,448,0.2421894111856688,19,0.237889980981919
E02000178,178,0.3235147652869514,415,0.2978760084949362,136,0.26985955297773184,45,0.264388324064997,384,0.25800562189923587
E02000179,205,0.6182455151324044,102,0.5606827776090979,61,0.20795329968314494,378,0.19228711729935052,286,0.17978290765059515
E02000180,136,0.4909696166642725,375,0.2895011207435705,357,0.2466831023323728,382,0.24136309792458044,1,0.18065833286491761
E02000181,229,0.5377254271360432,46,0.310751268833651,197,0.3016783114650167,301,0.28952581272724864,378,0.22328512792929883
E02000182,165,0.9428480244607603,448,0.1033372681561659,164,0.10040479503250058,136,0.09380447091103501,378,0.09245908631034455
E02000183,142,0.7841346696899126,159,0.2560682344414237,165,0.1914360290294415,448,0.16863122071783448,357,0.16493973263335662
E02000184,159,0.5948454749440678,384,0.4060847605881077,45,0.3762904592119609,375,0.16075322107639287,378,0.1454959799757061
E02000185,136,0.5171696609035082,286,0.4914210398556149,180,0.3969745674391712,15,0.1658284615206234,448,0.1569461392018598
E02000186,159,0.8290264879569118,142,0.27639667756706704,406,0.20402209033769492,205,0.144934599125015,357,0.13818641339451626
E02000187,193,0.5989021730207719,124,0.49678401763515,125,0.36515047783469906,409,0.36128546787895965,313,0.1745289893513543
E02000188,125,0.6957047085850772,124,0.6323979425106586,102,0.15437444071884102,45,0.1470724744369086,180,0.13247647784318908
E02000189,193,0.5664053251164599,378,0.3527778325229114,357,0.25542986826565894,448,0.19638644629307486,99,0.18981691541318976
E02000190,193,0.46937408532975533,378,0.2563399419802801,448,0.23419724798065686,384,0.23164227595838985,29,0.20388490890951266
E02000191,107,0.3461814800725704,257,0.3249059528233621,103,0.2596572930726962,131,0.23217347642362324,448,0.23079983901677595
E02000192,448,0.2811691396297694,378,0.2690163117235814,375,0.2549579308470971,384,0.2523618653995401,15,0.23062021940532149
E02000193,107,0.7914113146899713,164,0.20010811118784672,448,0.180906595516327,105,0.16824668616191418,378,0.16237179242816266
E02000194,201,0.5495899707322072,197,0.242395657527633,371,0.21718970009543517,353,0.1942665251402192,378,0.1895674726853584
E02000195,353,0.45264600795053017,84,0.2969006901292628,14,0.27379178340786875,378,0.26706613790838674,384,0.25366601869135336
E02000196,448,0.4623911982203378,102,0.2545763882752338,165,0.21954078951435083,384,0.20445036174402936,378,0.2025888214530364
E02000197,125,0.4517810251815181,102,0.38733986706581064,448,0.3385063569628796,124,0.3304030728307722,96,0.17856751142261673
E02000198,36,0.4684423939578655,15,0.3157160546828438,352,0.3051681241312009,261,0.29692519933089423,96,0.2827755170648194
E02000199,102,0.4290795536507834,378,0.2987742950693877,150,0.2846672994875566,15,0.25306051129944185,389,0.2074498938818104
E02000200,299,0.4742835127135904,171,0.32721180247265774,4,0.31601047999718085,272,0.30712777398091234,415,0.2829679499735043
E02000201,50,0.8346612810912667,448,0.23377572562097776,378,0.2168050118354002,153,0.14544278848259745,415,0.13213899348728364
E02000202,287,0.6076380129652853,448,0.2800320191007802,389,0.25091592124814294,378,0.2312800681527407,367,0.20212019179946444
E02000203,201,0.7609050348649337,10,0.37943387870656614,102,0.348278511766868,125,0.19961700492915554,196,0.17726222053166318
E02000204,448,0.40851141327351703,415,0.28083198203874715,214,0.2658553446323829,378,0.24240547378321206,329,0.1833687771507548
E02000206,300,0.7362336327069494,149,0.3136122610209069,378,0.2118766441565888,125,0.15774536212219575,124,0.15179557032966184
E02000207,448,0.45672102263136616,384,0.2759890993276934,102,0.2552862772839496,332,0.23978969369438063,378,0.22789682660105484
E02000208,174,0.42473940756908884,418,0.4119547499116825,209,0.3530227416687342,296,0.33626589042891303,131,0.2680154980503123
E02000209,271,0.7411359592094312,236,0.5908869626601861,402,0.1386542306585481,384,0.1143796884069121,378,0.09067060023707119
E02000210,266,0.9890703753738597,378,0.06360129266438855,357,0.04768779130216255,385,0.040912004544298414,448,0.04055589839752058
E02000211,106,0.8322986639835049,384,0.20457228994160362,296,0.19559954151296904,240,0.19233562029141535,306,0.12922941795576454
E02000212,330,0.3309400889473868,236,0.3210759085767184,384,0.29704172197693735,448,0.22120199569542967,378,0.21024080600562275
E02000213,124,0.6672617698767848,125,0.46979883011849277,313,0.4653482098438887,49,0.2461549781251472,434,0.12542939224741154
E02000214,274,0.5460381357419272,70,0.5145325313090688,118,0.4153301537984967,392,0.2399968032389081,286,0.23505182508719466
E02000215,124,0.8238110913773283,378,0.17937905739694565,372,0.1414509948395846,53,0.13303774649966751,384,0.1284710074714666
E02000216,102,0.8499228126159797,9,0.17913910512254308,378,0.17275819287419744,165,0.16113640157742926,104,0.14798144621427847
E02000217,384,0.40894067304164156,448,0.367461408484607,378,0.27961251140310656,286,0.19455405513190144,15,0.1924582469325539
E02000218,191,0.9117714771169614,448,0.14946367428191382,371,0.13630878527152268,76,0.12674909702037376,445,0.10984210663617763
E02000219,201,0.5445863122302539,3,0.5322591327818753,448,0.23689316968997928,282,0.23138930052292295,378,0.22550082902455862
E02000220,157,0.8576840374344985,261,0.15878360435070105,357,0.11907877549844073,378,0.11550223719419626,45,0.11042790363679802
E02000221,125,0.49894114295629427,124,0.37237787883923257,448,0.2930130149260228,378,0.2909985485569711,313,0.2898148098937765
E02000222,18,0.4762478106140889,14,0.4754335481232352,21,0.30944116139856703,26,0.2582559613062532,306,0.17202036693211598
E02000223,109,0.6055921012670255,292,0.5066708391523898,165,0.4001943217552509,20,0.296210549932853,384,0.21532993935263406
E02000224,149,0.7070651146046472,53,0.3092733268729445,48,0.24703430679812802,392,0.2455963392535129,375,0.23515304574392804
E02000225,409,0.7059034023548845,96,0.7043857356821001,384,0.031002046226255114,448,0.028217083427702752,4,0.027266165349966676
E02000226,181,0.5340199154502598,149,0.47680543051632746,387,0.45498198677731344,32,0.1926976064999296,20,0.11689599900241236
E02000227,150,0.7764629830148807,181,0.2975333556362928,378,0.23002379496870817,48,0.1808241525217329,375,0.13373299618023013
E02000228,175,0.5215421572918052,448,0.28690685636416396,62,0.2531482019923321,378,0.23860357802510596,130,0.18436123577990282
E02000229,384,0.978766633576593,44,0.09482222754249511,378,0.05338650654172992,101,0.04460406308604853,19,0.038335055551850836
E02000230,299,0.5498020999326293,448,0.37060167641945957,378,0.3445170367741504,384,0.2326406445568252,53,0.19414015686115116
E02000231,445,0.41702143923222135,434,0.3955900411492815,187,0.3854834996486454,15,0.32391885149529853,375,0.24942175685847828
E02000232,289,0.7497943348751052,3,0.42897041114976164,448,0.22881308421283236,378,0.19229345730654313,180,0.13018802404188237
E02000233,15,0.47587572419000274,30,0.4003543174981407,384,0.28350114001945476,49,0.23372720982179815,14,0.21759574174515944
E02000234,384,0.5781957104204202,448,0.2535888072476364,378,0.2179247443135045,375,0.2002657778525223,125,0.1900701225711668
E02000235,448,0.46481567730451745,378,0.30924791448343697,61,0.2570691984472556,125,0.2200352121642898,445,0.2181426048064367
E02000236,415,0.4383547646950299,445,0.33246363112668964,425,0.3075961180488439,27,0.2815206908655352,378,0.2764097705436888
E02000237,374,0.7517638147100565,415,0.34189235364662535,102,0.22986020051732256,378,0.1829199771324324,314,0.1767853614081592
E02000238,165,0.8962182030102306,20,0.2012413019038203,112,0.13512141115781723,239,0.11985565415603978,378,0.10066676593060048
