MSOA,T1,S1,T2,S2,T3,S3,T4,S4,T5,S5
E02000144,164,0.6661126208603729,448,0.2931832534611386,378,0.2505839773172125,125,0.2129638468551252,357,0.20547886140011423
E02000145,105,0.5365363828628401,382,0.5178529171684038,6,0.2452987502376649,378,0.2440229952215451,448,0.20466444760516686
E02000146,384,0.3925039084674866,448,0.27475273592724064,378,0.26166927231165776,415,0.24160461482272302,467,0.2357915386627332
E02000147,62,0.42275775132963545,14,0.3982009804674885,6,0.22122276692638249,102,0.22122276692638249,448,0.22122276692638249
E02000148,45,0.8634847907419018,181,0.45678598035907686,26,0.13068576554649303,115,0.07673752059314583,448,0.07582788803751424
E02000149,122,0.3790217768230778,236,0.3639800891077109,378,0.2675856556745269,102,0.24265339273847397,448,0.18730995897216884
E02000150,102,0.42500200768317375,378,0.2502643356494869,107,0.24619621168965072,448,0.2457953296557461,388,0.24496024769303104
E02000151,448,0.6036050139957717,181,0.3909744183484409,364,0.24435901146777556,149,0.19548720917422044,352,0.1708054955696253
E02000152,447,0.541450014523441,102,0.4364943938090683,263,0.17008391505714032,3,0.1674238335666438,366,0.1598090199828629
E02000153,10,0.3784979657162726,364,0.332151276036729,329,0.320281442153833,384,0.2998379458461415,448,0.2862089483076805
E02000154,378,0.3644132340160587,448,0.24710212443554663,384,0.2121583896668835,375,0.1971825033374564,6,0.19605583351236922
E02000155,73,0.5674364835468552,105,0.2873679365942476,378,0.24573686603108713,448,0.21501975777720123,165,0.205262811853034
E02000156,448,0.3554733986971823,211,0.32922723803406967,238,0.30484003521673114,384,0.26782242367595926,378,0.2532139278390888
E02000157,299,0.6714397779344965,4,0.40984501553715275,3,0.2745819487463669,378,0.1965189593954624,448,0.16376579949621867
E02000158,468,0.3758527367667881,15,0.35656309037104184,53,0.35656309037104184,448,0.35656309037104184,378,0.2674223177782814
E02000159,131,0.4877441018894473,296,0.3969790269454202,387,0.3969790269454202,448,0.2640311085442461,214,0.20817982635074048
E02000160,384,0.4302919348192866,448,0.3136025965632089,378,0.2740905476013308,15,0.24796484379416517,375,0.20959865404807648
E02000161,370,0.6249831586995201,384,0.2499273020371981,448,0.2499273020371981,96,0.19489528304665954,299,0.1923025103690831
E02000162,378,0.4215234145931015,448,0.3626514293147354,415,0.23917393924795927,384,0.20251962935757947,447,0.18270687530167415
E02000163,106,0.7256064506541968,121,0.6680186371102129,448,0.06274511546182023,445,0.04585219976056094,5,0.0454082695120337
E02000165,53,0.6915417103280822,165,0.44169438272567835,378,0.2364626493379894,448,0.20523173338768894,384,0.18292393628033143
E02000166,174,0.41512317182957487,165,0.3193831526388487,122,0.3108211708017578,378,0.299039140861619,214,0.2820460871637187
E02000167,448,0.36556503191012724,159,0.32303061754211865,378,0.28731309217217665,105,0.26862606178699444,165,0.24293139500736888
E02000168,159,0.8967967339536286,357,0.21225600378808065,448,0.13243323313273409,19,0.11610584822595865,2,0.11126810454987704
E02000169,84,0.394642241784056,448,0.3691814519915363,378,0.3386285042405126,382,0.24820119879318214,384,0.22660102915342573
E02000170,363,0.6183756963591831,378,0.260687793563185,448,0.24856277990908338,136,0.23037525942793094,29,0.22153668714027389
E02000171,96,0.8759967623790084,378,0.17257324222814246,53,0.14652445094842284,261,0.12010720009127615,105,0.11070736293880838
E02000172,159,0.4485037681534342,384,0.3323250812221229,357,0.3296232512934878,191,0.29449946222123086,448,0.23505920379125766
E02000173,378,0.3148541670878633,387,0.308639940105866,296,0.3005449115728335,448,0.27756880519587945,329,0.2754973962018804
E02000174,288,0.8542180316518951,70,0.1625916747036395,329,0.15678482917850953,378,0.15678482917850953,384,0.15097798365337955
E02000175,136,0.4852827352230082,378,0.3350761743206485,384,0.2339756044825218,448,0.22964272291803065,124,0.1790924379989673
E02000176,387,0.5098407218587339,149,0.49339424696006506,458,0.46668052334320403,384,0.20440618802631266,84,0.15976575615849725
E02000177,357,0.3891489986547205,448,0.28225828657788743,2,0.2772477844492859,19,0.2655566128158823,282,0.265251902830394
E02000178,415,0.3278914147163858,384,0.28690498787683755,136,0.27324284559698814,178,0.2555267082177491,45,0.252749632177214
E02000179,205,0.5782343100372078,102,0.5379774909839845,61,0.25434990219991105,378,0.25069019137689075,448,0.2031139506776268
E02000180,136,0.49185211713012206,375,0.32289528300145415,357,0.274085530919839,382,0.22527577883822383,378,0.18772981569851988
E02000181,229,0.4561810498063862,301,0.30407082360030496,46,0.292609779891639,378,0.2755512375386385,197,0.26942787670444657
E02000182,165,0.9334305617059698,448,0.12759085670690704,378,0.11395183409341007,136,0.10471249619394439,384,0.08711375733781929
E02000183,142,0.7568315368211205,159,0.23875247241074732,448,0.226607837975981,357,0.2163953044740184,378,0.19017393467168198
E02000184,159,0.5209050231950318,384,0.48272350317026513,45,0.3845424516780078,375,0.1895439744086634,378,0.1745440915417908
E02000185,180,0.49892279269880513,448,0.2894130896868268,378,0.23514813537054677,136,0.22308925663359566,197,0.20503676412279662
E02000186,159,0.8111234318221681,142,0.26407287336221563,448,0.1822709206953069,357,0.17953626239394221,406,0.1473148537126453
E02000187,193,0.5734985805204814,124,0.5494480956104848,409,0.36295135297507214,125,0.29535683222802894,313,0.15860768768314396
E02000188,124,0.7051703029034588,125,0.5673415618814192,102,0.21067691280958709,45,0.18416017827891984,53,0.15647787299965182
E02000189,193,0.4546323919387918,378,0.431132506868397,357,0.3027869807147023,448,0.23951805937133164,375,0.21963354123484374
E02000190,193,0.4038974613062744,378,0.32135710817828916,448,0.29714527126074686,384,0.2707323582597916,29,0.21350438009105513
E02000191,448,0.3071057050466134,378,0.3013240915518266,103,0.2713957393435188,384,0.22888387541126334,107,0.21187912983836116
E02000192,448,0.32751368127815506,378,0.31153740414263525,384,0.2918742938219956,375,0.2826572108591957,15,0.25562043416831615
E02000193,107,0.5713935983150793,448,0.2899337143318302,378,0.2597926215729533,105,0.22675540958101703,384,0.19253829716079734
E02000194,201,0.34931886697689485,197,0.33697963756206495,371,0.2401567210466152,353,0.23148024531378514,378,0.2118659638446962
E02000195,353,0.5762962265765517,14,0.28365099934325994,384,0.26691900015720693,378,0.22521290638264338,61,0.20801073285172397
E02000196,448,0.4740941359299486,102,0.24282870376899804,378,0.20813888894485547,384,0.20813888894485547,165,0.200901889092656
E02000197,102,0.3970863635511777,124,0.3931275730410528,125,0.3931275730410528,448,0.3337146042093134,375,0.1804938016141717
E02000198,36,0.464184607528584,15,0.3295592374371682,261,0.3087893395151159,194,0.2652483471591909,352,0.2652483471591909
E02000199,102,0.4133742607194212,378,0.31003069553956586,15,0.25835891294963825,389,0.2528080306391194,150,0.2342011594875843
E02000200,299,0.4918541268743503,4,0.3480186705227519,171,0.3084888665182448,415,0.29421537549129956,272,0.2926220754822084
E02000201,50,0.8166787764286305,448,0.2468593302696962,378,0.22940463014961668,153,0.15540701664680265,415,0.13714407237205345
E02000202,287,0.44153438702987374,448,0.30250169319909276,389,0.29559928065796864,378,0.2503462288544216,141,0.22959788125553435
E02000203,201,0.5816241800625506,10,0.5071310761822901,102,0.3883763012577437,14,0.2280699540717718,125,0.22521452524001592
E02000204,448,0.400490553882688,415,0.2706017255964108,378,0.23812951852484152,329,0.21699101606483695,370,0.18738909933571604
E02000206,300,0.6410517148160164,149,0.3737250532005157,378,0.24806234245468198,384,0.17256510779456136,448,0.17256510779456136
E02000207,448,0.4326111404832325,102,0.31617032893059255,384,0.2595666842899395,382,0.23502857585186787,378,0.21630557024161626
E02000208,209,0.4907680073220908,418,0.3893488627097504,174,0.31596154955447,296,0.2962443849779417,136,0.24682603077637758
E02000209,271,0.7734023080049124,236,0.5723350625640116,384,0.10018037244472439,402,0.08593358977832362,378,0.0801442979557795
E02000210,266,0.97179529690494,378,0.10885409532115649,357,0.0791666147790229,448,0.06927078793164504,385,0.05850024701977603
E02000211,106,0.8897814801192487,384,0.1849632465311225,240,0.15702026119751447,296,0.1198066550998721,149,0.10569328373207
E02000212,236,0.3787347072746906,384,0.31683461802161783,448,0.23762596351621335,378,0.22631044144401272,197,0.21172033529318962
E02000213,124,0.7954806673249062,313,0.41909021240775374,125,0.40960137740984237,382,0.08698098748085455,384,0.05281064242476531
E02000214,274,0.5426567164207445,70,0.5146896550659567,118,0.35149537419138505,286,0.314428766734302,392,0.2510681244224179
E02000215,124,0.8335202486476254,378,0.18579988616805715,372,0.13587742175326167,384,0.1318579837321696,15,0.1290835506655986
E02000216,102,0.8516383793840365,378,0.18645337300123876,9,0.1770776567104499,165,0.17037848932241584,104,0.15117841054154496
E02000217,384,0.4393326932499762,448,0.39758924420286007,378,0.30315324471922034,15,0.19776814384617308,84,0.1863944639782132
E02000218,191,0.8885923607584875,448,0.18294548603851213,76,0.1437428818874024,371,0.1437428818874024,445,0.1306753471703658
E02000219,3,0.5673089590070504,201,0.4724583535161454,448,0.245104032997052,378,0.23379153916641882,282,0.22400627984760096
E02000220,157,0.8613238306734611,357,0.12906946770005684,378,0.12862440057005664,261,0.12417372927005467,448,0.12283852788005409
E02000221,125,0.46492398363932264,124,0.34712829939635415,448,0.3235093656885675,378,0.3203531767550205,384,0.2919474763530975
E02000222,18,0.5419040013601483,14,0.438555990845151,26,0.2700838069110396,21,0.24292248336834235,378,0.17796474990817723
E02000223,292,0.6342278038422187,109,0.5027734683943202,165,0.3963923774013866,20,0.26236805304725436,384,0.2098944424378035
E02000224,149,0.6994187380080075,53,0.30686748049354173,392,0.25904397704000276,375,0.2510733931310796,378,0.24310280922215644
E02000225,409,0.7840188144739149,96,0.6153083704687916,384,0.031749471978477786,4,0.03053639555676385,448,0.02910368264693797
E02000226,387,0.5141784544911502,181,0.4621452347001676,149,0.4555231173002085,32,0.2034105089647757,197,0.14023048758849552
E02000227,150,0.8084544619098314,378,0.228891483027887,181,0.2098616433556207,48,0.19032943316835407,375,0.14473216783146253
E02000228,175,0.4279660790669825,448,0.317599274563998,378,0.264666062136665,62,0.22405929844829883,130,0.2100051029959556
E02000229,384,0.9798571006545261,44,0.0943275299345089,378,0.05393708810942346,101,0.042513987988310825,364,0.03790334768537521
E02000230,299,0.4976521804599302,378,0.38834129689069696,448,0.37995198411067577,384,0.23681938735665406,53,0.1795663486550454
E02000231,445,0.6463358062739778,384,0.313374936375262,448,0.313374936375262,378,0.303581969613535,299,0.22523823551971953
E02000232,289,0.7357893288002179,3,0.39506275502710064,448,0.2502064115171637,378,0.21070013601445367,180,0.17963476970723974
E02000233,15,0.5270213149540288,384,0.3162127889724173,30,0.2962840277588684,14,0.2108085259816115,49,0.2108085259816115
E02000234,384,0.5304479506442308,448,0.23430829721708354,378,0.23286776378306087,375,0.21033217373953886,370,0.2044150986098515
E02000235,448,0.42463036127138437,378,0.326724946757775,61,0.28873147318076464,445,0.22354864778163555,319,0.22018772149672244
E02000236,415,0.4454007953166969,445,0.33405059648752267,425,0.3009182638377729,378,0.28632908270359086,27,0.2682836901176759
E02000237,374,0.8110283814965311,415,0.28211498243517985,314,0.21529089780212962,378,0.18193670466963327,102,0.17952771609511445
E02000238,165,0.9128046236248903,20,0.2135338517592816,239,0.1063179609648132,378,0.10465516739626902,448,0.09767815623651775
