MSOA,love,day,new,park,road
E02000116,0.17764520878039278,0.42154314729314973,0.13517910863479332,0.4667741473997725,0.03493160774838931
E02000117,0.09855208214461583,0.18776285698114015,0.0947440825129278,0.01926088503099279,0.05450337694701553
E02000118,0.09769908272503675,0.07755737921215435,0.02683544072392196,0.00716031599377728,0.009823933271466462
E02000119,0.12690020596197576,0.2067633237847854,0.16953886834674106,0.18651517576509094,0.12031039152997898
E02000120,0.14621679773956797,0.21326755399710143,0.13593298017522565,0.03022505145477349,0.08086393579682057
E02000121,0.14675830187199904,0.28559760445674737,0.14780609878343812,0.023662850571038476,0.6574236208007979
E02000122,0.1495372505918164,0.09425281014197344,0.06341258446774639,0.5160582789376427,0.03482117201602603
E02000123,0.20019785650987518,0.15368565838851025,0.25746241306347584,0.0496604270455216,0.05450717224789646
E02000124,0.2894731383656576,0.31023776134015046,0.20914816289272142,0.5506149095469529,0.022273477062010025
E02000125,0.1786315202384996,0.10311627242574638,0.18872584415061527,0.011294897578933085,0.019370709375800866
E02000126,0.18550307780413158,0.23594543070850527,0.124551664847614,0.8171473072419454,0.020115857513068162
E02000127,0.24004404238981147,0.15500723397955063,0.22753681225941316,0.0607120819350592,0.015618150849247404
E02000128,0.1619830744362631,0.11781575009011862,0.2516220490649063,0.038364902823672574,0.0030367233494378847
E02000130,0.4626348579981211,0.1692883428719676,0.2252033135253917,0.016576400144733244,0.04264270137776785
E02000131,0.05668410500007735,0.07383744234535371,0.06269753228643699,0.14751583733848925,0.009019612781184608
E02000132,0.4071062697048041,0.27382483758887094,0.3328944450782287,0.045269340948882394,0.043758900821171245
E02000133,0.5350293702658262,0.3214025802270947,0.2223407185507894,0.05025231021607817,0.008618253418019823
E02000134,0.3761512458891836,0.29874586387478635,0.2415084719577717,0.05559533186569904,0.017335599527384647
E02000135,0.37443702617197494,0.12553202780387374,0.18266283071283773,0.04716645117746939,0.009706835621961927
E02000136,0.3770127757495775,0.23153677136036874,0.1849842433968872,0.28056167690913253,0.0
E02000137,0.15248911759710124,0.20751748542859907,0.11169296748566818,0.014901132977613946,0.03577754645115624
E02000138,0.12235873914020572,0.139554617621563,0.07261905320462667,0.8948393341593528,0.004833531626117464
E02000139,0.4924921511337859,0.15430567457060743,0.2018638644264738,0.09849041539707011,0.03167075884751119
E02000140,0.23984409501891216,0.23935709295312868,0.12077824405432654,0.04296857038170972,0.0
