MSOA,T1,S1,T2,S2,T3,S3,T4,S4,T5,S5
E02000455,165,0.48501158031875014,124,0.48244039461473753,151,0.3186857452830412,252,0.23798036559750177,158,0.23326788311042254
E02000456,75,0.5002694660087806,141,0.3712714698969931,135,0.315816735043945,124,0.3025053550471517,217,0.2160785062978749
E02000457,178,0.6505046779001465,252,0.4354282063038878,124,0.34768353473973346,53,0.20341171681349504,151,0.19627296315952697
E02000459,188,0.43208056482393487,151,0.4001731556196535,375,0.34630369236316166,124,0.2885864103026347,157,0.22317349063403752
E02000460,388,0.8340306752697951,157,0.19806176142191914,113,0.13715586995573534,282,0.13385586048187917,188,0.13235202263834467
E02000461,388,0.482381175644952,149,0.4205173560411351,105,0.3855762700086548,165,0.3601790306667673,96,0.21769799809950754
E02000462,174,0.7320995041124628,394,0.401076506993655,102,0.3136601126080801,178,0.21478932003435686,14,0.15398636744717367
E02000463,10,0.5363047383528682,208,0.4420587173870922,24,0.40773554439350235,188,0.27759044165758157,67,0.2747864978024545
E02000464,165,0.5376034220806497,20,0.4029775209247463,157,0.3022331406935597,239,0.2831863123771827,138,0.23507022053943538
E02000465,129,0.3332542099896337,0,0.31659149949015203,102,0.3133257262210172,371,0.29289143972834214,99,0.288144673940748
E02000466,102,0.9029538612196633,162,0.2603334512857295,359,0.16864507913830284,20,0.09954701419908202,113,0.09164386291366801
E02000467,165,0.7749078779974395,6,0.29259563763318974,367,0.23131578447684764,157,0.22757438482581427,7,0.1941768591464066
E02000468,316,0.48913418337006426,122,0.3872059517796801,75,0.3424813657475467,4,0.3107701281783294,101,0.25344389571033604
E02000469,129,0.49300533914272177,262,0.3733665963246826,139,0.25370841046350817,137,0.21746435182586416,108,0.21311559094372787
E02000470,181,0.5509463467710065,142,0.39423286238452926,296,0.38890238901536156,139,0.2632600770285105,321,0.2542516286392979
E02000471,102,0.45054269407728514,303,0.3107978937096835,116,0.299996628842598,139,0.22960348832784724,162,0.21999752781790516
E02000472,316,0.7321420386518287,158,0.40000772141604246,103,0.34344097293296577,141,0.1835997300972345,102,0.13737638917318631
E02000473,157,0.7015945025120724,126,0.22720611486976855,106,0.22551251866459468,363,0.21560858285302725,150,0.19006370207893614
E02000474,102,0.5176652947974614,384,0.29906719272712495,292,0.29423899039254203,136,0.2244743313723505,364,0.21857223549181645
E02000475,102,0.5476457886957502,4,0.5338682945254494,62,0.38296355639452395,163,0.22442911860620945,0,0.20122098975044025
E02000476,158,0.4864044889899515,124,0.4215194371957065,103,0.3726636097161978,142,0.2791945439437895,15,0.17583983615129262
E02000477,149,0.552331548535678,193,0.547745900700227,102,0.27707294441375035,243,0.25280580032318173,385,0.24605645743656215
E02000478,102,0.631952387465133,124,0.32235204142608487,220,0.21490136095072324,264,0.20343843999548833,125,0.18958571623953993
E02000479,105,0.3707799562264664,384,0.29716922962268266,263,0.2835496584808872,6,0.248201083828475,129,0.23173747264154151
E02000480,102,0.9955265607022102,296,0.046016781870039956,174,0.04201994987802912,161,0.029926320747572326,136,0.029302855731997902
E02000481,3,0.9395091479431626,378,0.28675146451237593,429,0.16773183771531877,102,0.04527654702826989,447,0.04427040153875278
E02000482,151,0.6096196279690669,124,0.3440177598970411,53,0.3292741416157393,125,0.2899578261989346,252,0.25548862100931985
E02000483,3,0.685990059843834,365,0.3161750161969026,0,0.31324746975063494,247,0.23471962023381326,37,0.2107833441312684
E02000484,30,0.5241468140860586,209,0.4208056773133274,19,0.3996554153802471,14,0.28840991782152753,435,0.26863623089138167
E02000485,150,0.7595477982257413,96,0.2535831582393289,80,0.23008334158848784,30,0.19643477540320892,354,0.19130525030952922
E02000486,102,0.6086959440965728,193,0.3128958703551859,135,0.2936086614717489,326,0.2936086614717489,149,0.2444176990998428
E02000487,404,0.8421814108021483,163,0.32231472274356454,30,0.23371082163023849,37,0.1695433668249589,14,0.14246352351263908
E02000488,447,0.6944214691234348,102,0.5598896533867225,119,0.24044340942988085,282,0.1868249903733614,362,0.1648754807519183
E02000489,102,0.605748363832384,282,0.453426032101558,37,0.35988603024817317,447,0.3210015932923132,260,0.223533700902705
E02000490,129,0.599453389556658,56,0.4106451956973726,181,0.2755251604173459,156,0.24751217274910128,262,0.22315316670642163
E02000491,412,0.5210094202112563,289,0.4370478847399462,143,0.3832991519288235,122,0.2663698598392782,0,0.21342554562870744
E02000492,316,0.7726943740056831,158,0.4266228190964679,222,0.20251843756620375,100,0.172175809694996,156,0.1449847905303504
E02000493,163,0.6992725732303784,37,0.4048420160807454,176,0.31439594038139823,96,0.18861957567398363,158,0.13218920220581518
E02000494,3,0.9257586283608527,29,0.16066075666791516,96,0.1577218403874045,125,0.1567422016272343,181,0.10440009578794997
E02000495,151,0.43897134413880545,124,0.3993657324587821,165,0.3215860001619299,188,0.30588282664472954,252,0.29382318000406543
E02000496,159,0.47733724579100734,134,0.42600323699335146,296,0.2714275484082909,208,0.26038642779507226,67,0.22313138545600403
E02000497,192,0.5890066734371046,129,0.466678805173653,364,0.41246864093630947,66,0.23778061494130648,371,0.22155458427436053
E02000498,139,0.5806562395267598,198,0.40435217422007946,137,0.3860530247298277,211,0.3612606286462608,99,0.24414868162674272
E02000499,102,0.8416252145460197,124,0.22260200701952784,370,0.14027086909100328,32,0.12371921198473698,3,0.11448103218147147
E02000500,124,0.6934507962033067,151,0.27712253008124715,252,0.25357397947202825,282,0.177126019252877,300,0.1736616056942298
E02000501,3,0.6027121239453072,64,0.5101536282353019,445,0.42221594235747256,371,0.3571075397647113,29,0.24475144241640104
E02000502,125,0.5094780310569598,53,0.32623562344785534,151,0.31251547761876985,124,0.29345596750333397,252,0.23570133560108208
E02000503,116,0.5671170364035535,160,0.41208715775558724,105,0.4017079007858504,151,0.22448382690973992,360,0.20756854345804743
E02000504,96,0.5960378349555774,126,0.37359262147846306,373,0.3420848100284722,118,0.33308257818561765,105,0.18004463685709063
E02000506,19,0.6440405057611324,134,0.49237026578815657,126,0.3509462461966581,102,0.22038093659268815,447,0.17671980194202458
E02000507,272,0.37632562542513026,181,0.3045254530479026,122,0.3006632541806634,192,0.24041483135360728,424,0.22907676509002928
E02000508,468,0.4604199614909042,124,0.3463821697044154,136,0.3000352596735429,131,0.2934520918928715,84,0.25612766069692683
E02000509,129,0.40037350265040117,134,0.3708886323001778,103,0.2079459277331541,143,0.20484225716997267,108,0.20018675132520058
E02000510,264,0.5848885120040473,37,0.5203234670827184,122,0.17515034745608074,387,0.17409814883521582,378,0.16610622761786709
E02000511,181,0.5604361632359511,448,0.33626169794157074,162,0.3333333188461218,384,0.2728454770334552,102,0.2232372084819179
E02000512,29,0.8294132514266482,149,0.35012382934734587,119,0.19150831889230266,435,0.1674505270791654,378,0.14640889737176746
E02000513,128,0.7824154306139711,350,0.2866211883640833,139,0.23186430171374364,129,0.22571078809525505,98,0.20302334175789233
E02000514,3,0.953114124832805,64,0.22985114158463707,113,0.05671281325564385,359,0.054726462282056444,364,0.054726462282056444
E02000515,203,0.5180088023850042,171,0.3773574057109303,134,0.34780798333202434,29,0.29023907448825753,181,0.2281148130754559
E02000516,134,0.7883796077283572,113,0.23774389381684552,106,0.20378048041443902,211,0.2011146975973072,99,0.14717479141042816
E02000517,102,0.6959756350656638,66,0.2748545795862843,445,0.23205112229127528,157,0.2207867625906215,132,0.17044301266914216
E02000518,300,0.6113035579090397,159,0.514660103283718,208,0.453992631390363,60,0.19828032341254725,10,0.18023677500890814
E02000519,16,0.8647980738240149,362,0.32302887612102493,126,0.2242629844904097,27,0.18269228492633377,268,0.14782873056820767
E02000520,141,0.8151384713582104,312,0.23446928697710606,102,0.20438305050860006,134,0.20437133578535233,10,0.16973850222882522
E02000521,157,0.34150693437564594,236,0.31304802317767544,180,0.2748452231334288,105,0.27035965638071974,175,0.25807255394250495
E02000522,157,0.7155001559133864,96,0.5903584053228931,108,0.1388875200072262,140,0.11006682133138684,122,0.10521781818729257
E02000523,107,0.6072868250749179,256,0.5844063167518442,126,0.3954603199620855,124,0.19648800854410473,125,0.11726260515575337
E02000524,255,0.5196838243165008,424,0.4649091561037918,67,0.3484775213850848,309,0.2680580484373956,442,0.21655077570230136
E02000525,255,0.6586439956165302,67,0.44247139822566794,424,0.3097738556069175,435,0.1660615177283475,309,0.1576728622687004
E02000526,363,0.45723592780072847,124,0.2525779251824985,136,0.24858459830214277,28,0.23525269607227825,126,0.21763631497938604
E02000528,102,0.5215207654928727,212,0.44747187129621996,106,0.36921824105690104,107,0.34212885924022624,317,0.2428011259124186
E02000529,204,0.8095545827456375,15,0.2247673022307813,378,0.2247673022307813,116,0.15353621396900022,285,0.14040115587954022
E02000530,18,0.5847807071179786,78,0.5438603442694429,84,0.3248781706210992,383,0.2884309257297089,80,0.23675531756709417
E02000531,102,0.6657451001126269,122,0.5081092987447158,129,0.23353452054505355,105,0.17137312610585548,3,0.14453221820218545
E02000532,122,0.6615967681661136,9,0.3506140511146873,105,0.31894690858567015,100,0.2719202538120398,174,0.1959594164981112
E02000533,18,0.5366062557310414,100,0.32566232459378036,409,0.31230173595298344,106,0.2949453777119801,318,0.2946319394784923
