,gss_code,group,tw_count,tw_neg_count,tw_neg_ratio,sentiment,sent_vader,sentpos_tfidflr,shannon
49,E05000126,H,199,9,0.04522613065326633,1.105527638190955,0.23430050251256282,0.6894055569147444,0.6890092384766586
50,E05000109,F,6732,155,0.023024361259655377,1.160873440285205,0.3395309120617944,0.7201878653079141,1.2930579348527167
51,E05000106,H,1108,28,0.02527075812274368,1.1859205776173285,0.4221153429602888,0.736300889030469,0.924048796791963
52,E05000124,H,2123,21,0.009891662741403674,1.2958078191238813,0.3528423457371644,0.7903686786111718,0.40619549801504845
53,E05000116,E,4771,50,0.010479983232026828,1.208970865646615,0.3185322993083211,0.7849813813067974,1.034926899263346
54,E05000123,A,982,8,0.008146639511201629,1.3167006109979633,0.4387693482688391,0.7917012243820911,1.554352699729519
55,E05000113,F,4732,59,0.012468300929839391,1.2144970414201184,0.3763595308537616,0.7631268263669789,1.0163255602153658
56,E05000125,A,355,6,0.016901408450704224,1.2,0.29755577464788735,0.7317133307967036,1.3602942006972207
57,E05000111,H,2304,25,0.010850694444444444,1.20703125,0.3791509548611111,0.7539530174695986,0.9337200585143981
58,E05000121,A,229,2,0.008733624454148471,1.2008733624454149,0.3607069868995633,0.7539643027192676,0.7062573359732531
59,E05000122,H,1458,15,0.0102880658436214,1.2386831275720165,0.4698901234567901,0.7670310960096173,0.8819894074754738
60,E05000115,A,160,4,0.025,1.2,0.453948125,0.7384796059231938,0.5519322617147078
61,E05000114,A,438,7,0.01598173515981735,1.2123287671232876,0.32998926940639267,0.7611625533425037,0.7971866260127495
62,E05000346,A,822,32,0.038929440389294405,1.1119221411192215,0.2488962287104623,0.6768896550607966,1.2484910535289893
63,E05000353,A,452,5,0.011061946902654867,1.2013274336283186,0.39174137168141593,0.7568744891103487,1.0680867489055506
64,E05000350,C,3705,78,0.021052631578947368,1.0461538461538462,0.15088242914979758,0.7051903942040624,0.6267662772684035
65,E05000364,G,3050,48,0.015737704918032787,1.2032786885245903,0.3618196393442623,0.7536886359133839,1.7801062359993702
66,E05000357,C,547,19,0.03473491773308958,1.1151736745886653,0.30392833638025596,0.7195473477700107,0.6267662772684035
67,E05000356,C,136,10,0.07352941176470588,1.1323529411764706,0.31513970588235296,0.6928242675800095,0.45710229325542967
68,E05000363,C,4141,180,0.04346776141028737,1.1043226273846898,0.24779942042984787,0.6797796082479017,0.6190986502224769
69,E05000347,G,3631,65,0.017901404571743322,1.1492701735059212,0.31127077939961445,0.7385142029173829,1.675989341221108
70,E05000348,F,4570,48,0.01050328227571116,1.1531728665207877,0.27668490153172864,0.7569004565655673,0.9881292015968504
71,E05000352,A,252,5,0.01984126984126984,1.1150793650793651,0.16399484126984126,0.7226923863336142,1.4515468652164976
72,E05000354,A,1611,13,0.008069522036002483,1.13780260707635,0.4142500310366232,0.7405049391908355,1.3302817880405575
73,E05000351,C,795,7,0.00880503144654088,1.0641509433962264,0.28171635220125785,0.6706069958099714,1.1212841880772717
74,E05000359,C,1777,68,0.038266741699493526,1.160945413618458,0.37328683173888577,0.6936419738258403,0.5297061990576545
75,E05000361,C,6686,742,0.11097816332635357,0.958121447801376,0.07064482500747832,0.530898163343259,0.45056120886630463
76,E05000355,C,364,3,0.008241758241758242,1.2032967032967032,0.36080274725274725,0.7646706177116211,0.24493002679463532
77,E05000360,C,1149,25,0.02175805047867711,1.206266318537859,0.376582680591819,0.7518120353105863,0.8393377485790241
78,E05000362,A,1178,53,0.04499151103565365,1.037351443123939,0.05617190152801358,0.5954169380203236,1.703908278208079
79,E05000358,C,1938,84,0.043343653250773995,1.089783281733746,0.23768503611971104,0.6530795120950543,0.9340711601999958
80,E05000349,F,6488,51,0.007860665844636251,1.247379778051788,0.4453375308261406,0.7677196451439372,0.8863977566575235
81,E05000365,F,5945,44,0.007401177460050462,1.2403700588730024,0.390981480235492,0.7764983499914686,1.3151596559151355
82,E05000186,C,838,60,0.07159904534606205,1.0668257756563246,0.18464272076372315,0.6133711183521992,0.8060037320631861
83,E05000190,C,956,61,0.06380753138075314,1.1244769874476988,0.2813171548117155,0.6686447925020926,0.23921709381651282
84,E05000185,G,241,1,0.004149377593360996,1.1618257261410787,0.3739161825726141,0.7451633598497446,0.9578099631725338
85,E05000172,C,195,2,0.010256410256410256,1.1435897435897435,0.3831528205128205,0.7115153756570947,0.7529746827658885
86,E05000177,G,398,13,0.032663316582914576,1.1482412060301508,0.2981605527638191,0.7438882891897554,0.7730166344837106
87,E05000183,C,842,12,0.014251781472684086,1.0985748218527316,0.23908752969121141,0.7298929345483512,0.336495757583516
88,E05000182,F,2962,54,0.01823092505064146,1.188386225523295,0.4055303848750844,0.7363606429089927,1.0098413568786238
89,E05000175,G,3018,40,0.013253810470510271,1.1673293571901922,0.30942866136514247,0.7481137461114684,1.3441188669822974
90,E05000189,C,682,13,0.01906158357771261,1.183284457478006,0.3539146627565982,0.7518950550497502,0.0
91,E05000176,G,5192,104,0.020030816640986132,1.164291217257319,0.32417598228043143,0.7307364916388922,1.515675110975761
92,E05000192,F,1496,13,0.008689839572192513,1.2192513368983957,0.3427254010695187,0.7722264246069312,1.3607719413861548
93,E05000181,C,177,4,0.022598870056497175,1.192090395480226,0.3029225988700565,0.7127171751916839,0.0
94,E05000184,G,302,2,0.006622516556291391,1.1456953642384107,0.315841059602649,0.7441610395709031,0.8834002897987432
95,E05000180,G,204,3,0.014705882352941176,1.2009803921568627,0.30558970588235296,0.7439882612037307,1.3301423392448073
96,E05000171,F,701,9,0.012838801711840228,1.1711840228245365,0.35689614835948646,0.7460856953735266,1.2530673112844117
97,E05000178,C,609,7,0.011494252873563218,1.1707717569786535,0.2724072249589491,0.7601204820717993,0.620703856814176
98,E05000187,C,680,6,0.008823529411764706,1.1147058823529412,0.24404367647058822,0.7484882316688568,0.4570445330375596
99,E05000174,F,1938,38,0.0196078431372549,1.1491228070175439,0.2639225490196078,0.7372651290531647,1.647806121382577
100,E05000173,F,4432,37,0.008348375451263539,1.141696750902527,0.3114682536101083,0.7479224172505607,1.1793671364180196
101,E05000188,G,1460,25,0.017123287671232876,1.2013698630136986,0.3148348630136986,0.755880338190632,1.4383690589892528
102,E05000191,F,1470,39,0.026530612244897958,1.146938775510204,0.2567572108843537,0.7182271375851131,0.9417418990785981
103,E05000170,E,1896,32,0.016877637130801686,1.2035864978902955,0.36411160337552745,0.7558279515671642,1.35352027383186
104,E05000179,C,717,14,0.019525801952580194,1.1199442119944212,0.2653071129707113,0.7307044814525228,1.4787095139397701
105,E05000323,H,1967,29,0.014743263853584139,1.2221657346212507,0.3913618200305033,0.7630752908540896,0.11690684913753106
106,E05000318,H,617,4,0.006482982171799027,1.213938411669368,0.3870982171799028,0.7394773194000271,0.6917614988524178
107,E05000321,A,446,2,0.004484304932735426,1.1614349775784754,0.29476793721973094,0.7686741988219726,0.7748620283475025
108,E05000308,A,357,6,0.01680672268907563,1.1036414565826331,0.2910291316526611,0.7512506729132132,0.6881388137135884
109,E05000306,A,706,8,0.0113314447592068,1.1388101983002834,0.31192082152974504,0.7269449278984598,0.6186031792522895
110,E05000319,A,6156,50,0.008122157244964262,1.2626705653021442,0.44014009096816115,0.7867060592965744,1.4692173886627975
111,E05000316,A,326,2,0.006134969325153374,1.2607361963190185,0.2903665644171779,0.7967420594002322,0.6928497090635346
112,E05000317,H,528,17,0.032196969696969696,1.1988636363636365,0.2991,0.7300977995576289,0.49029326913593657
113,E05000311,H,1120,22,0.019642857142857142,1.2035714285714285,0.3795355357142857,0.753820963586873,0.5272482785913567
114,E05000320,H,2294,14,0.006102877070619006,1.2436791630340016,0.43052842197035746,0.7756038039216592,0.689924198327583
115,E05000309,H,265,4,0.01509433962264151,1.2150943396226415,0.352431320754717,0.7723320675606936,0.25864093210673234
116,E05000322,H,377,14,0.03713527851458886,1.169761273209549,0.27348753315649865,0.7108815542067545,1.0146414328585864
117,E05000312,H,630,13,0.020634920634920634,1.1984126984126984,0.3766090476190476,0.7482672565328945,0.982981564790238
118,E05000307,H,201,14,0.06965174129353234,1.0845771144278606,0.16115124378109452,0.6745358222935495,0.4822459273311376
119,E05000313,A,425,11,0.02588235294117647,1.2611764705882353,0.4016510588235294,0.7804900443703251,0.6785008770139085
120,E05000314,A,95,5,0.05263157894736842,1.0842105263157895,0.1947936842105263,0.6430028823864711,0.2617644829090154
121,E05000310,A,466,19,0.0407725321888412,1.1866952789699572,0.3322763948497854,0.7326962521959042,0.4433066914680872
122,E05000315,H,717,38,0.05299860529986053,1.1171548117154813,0.24620041841004184,0.6952245126519758,0.4293230219306162
123,E05000331,C,54768,956,0.017455448437043528,1.0591403739409875,0.2556239227286006,0.7047430054286066,1.005200351983773
124,E05000330,A,529,7,0.013232514177693762,1.173913043478261,0.32607202268431,0.7465985206055388,0.7474359091744861
125,E05000342,A,470,9,0.019148936170212766,1.1425531914893616,0.3790812765957447,0.7358204673870373,1.2934524852131672
126,E05000345,A,599,15,0.025041736227045076,1.1619365609348915,0.306564774624374,0.7492626422051565,1.167885660703876
127,E05000341,C,1619,17,0.010500308832612723,1.1939468807906115,0.33279691167387276,0.7659153902933905,1.6258728675434404
128,E05000326,A,1538,26,0.016905071521456438,1.1560468140442133,0.3124614434330299,0.7228968399460276,1.3727246036079983
129,E05000340,H,2564,33,0.012870514820592824,1.1372854914196568,0.28357293291731667,0.7256165166733844,1.3187057823122426
130,E05000332,A,399,5,0.012531328320802004,1.1754385964912282,0.28604611528822055,0.7545387037899308,0.9217093625650148
131,E05000333,H,297,4,0.013468013468013467,1.2525252525252526,0.36961313131313134,0.7550939413093923,0.37953492558109464
132,E05000343,H,1431,22,0.015373864430468204,1.1334730957372467,0.32588134171907757,0.718322482931281,1.0460334868512762
133,E05000335,F,447,2,0.0044742729306487695,1.196868008948546,0.38759127516778524,0.7615823876320642,1.1868150384807086
134,E05000338,A,582,8,0.013745704467353952,1.1065292096219932,0.26552079037800685,0.7084593875510066,1.4604009182021969
135,E05000334,H,684,9,0.013157894736842105,1.1710526315789473,0.34183406432748537,0.7463934651209335,0.7602449274151057
136,E05000329,H,729,8,0.010973936899862825,1.1604938271604939,0.35193388203017834,0.7428898215390416,0.7759563187114681
137,E05000336,H,252,1,0.003968253968253968,1.2142857142857142,0.340884126984127,0.753139684742665,1.3435244833859727
138,E05000337,C,857,24,0.028004667444574097,1.1645274212368728,0.3067871645274212,0.7389983754233312,0.5723484972067745
139,E05000325,C,2494,33,0.013231756214915798,1.0878107457898958,0.2614761427425822,0.717023267463834,0.8506176520551119
140,E05000328,C,169,0,0.0,1.1242603550295858,0.2610603550295858,0.7329926927276019,0.9673655465508029
141,E05000339,C,1653,42,0.025408348457350273,1.074410163339383,0.18635402298850576,0.6813591081474433,0.8252094146146891
142,E05000324,C,197,6,0.030456852791878174,1.1624365482233503,0.3256705583756345,0.6734015377755256,0.8234546496267394
143,E05000344,C,294,4,0.013605442176870748,1.0408163265306123,0.21671666666666667,0.7257317934268968,0.8683471168361022
144,E05000327,H,389,2,0.005141388174807198,1.5244215938303343,0.590306940874036,0.8569124189401289,0.6660781598149821
145,E05000302,C,133,2,0.015037593984962405,1.0526315789473684,0.1982172932330827,0.7184725213278459,0.23921709381651282
146,E05000289,C,1073,15,0.013979496738117428,1.2087604846225537,0.35870913327120224,0.755929002465702,1.2688775731083979
147,E05000297,H,413,2,0.004842615012106538,1.234866828087167,0.3575743341404358,0.7793834222416757,1.3762387803669545
148,E05000298,H,1032,11,0.01065891472868217,1.1686046511627908,0.32023091085271316,0.7480268974518948,0.9994808267432207
149,E05000288,G,2207,37,0.01676483914816493,1.1717263253285002,0.4017519710013593,0.7455371373020416,1.551367776703047
150,E05000292,H,404,9,0.022277227722772276,1.2277227722772277,0.37427747524752475,0.7633625055505646,0.8982053397041498
151,E05000296,C,593,11,0.01854974704890388,1.1669477234401349,0.30229561551433387,0.7112578199407985,0.8495247881782051
152,E05000290,C,468,2,0.004273504273504274,1.1987179487179487,0.3342852564102564,0.7689988065914901,1.129175755875705
153,E05000303,C,483,6,0.012422360248447204,1.1966873706004142,0.3409184265010352,0.7739774022001135,1.432996137380631
154,E05000286,C,1086,38,0.034990791896869246,1.171270718232044,0.3409329650092081,0.6826977510659873,1.5542879348822023
155,E05000300,C,174,1,0.005747126436781609,1.1494252873563218,0.2685528735632184,0.7442501283170609,0.6030352600367863
156,E05000301,C,688,9,0.01308139534883721,1.2020348837209303,0.2574170058139535,0.7607209702234098,0.868719682914265
157,E05000305,C,90,1,0.011111111111111112,1.2666666666666666,0.3713311111111111,0.7571683995821079,0.7833508031077706
158,E05000291,H,747,2,0.002677376171352075,1.2757697456492636,0.4883389558232932,0.7811167955372493,1.2109260588469088
159,E05000293,C,1168,17,0.014554794520547944,1.2003424657534247,0.40932945205479454,0.7468673153036074,0.49679636985044645
160,E05000295,C,293,9,0.030716723549488054,1.112627986348123,0.2865825938566553,0.7261041205569458,0.15841057013179086
161,E05000304,C,337,6,0.017804154302670624,1.1275964391691395,0.3296480712166172,0.7153448161977567,0.46922034844159877
162,E05000285,C,111,2,0.018018018018018018,1.144144144144144,0.3123063063063063,0.7539805902579939,0.7795536050790828
163,E05000294,C,850,8,0.009411764705882352,1.316470588235294,0.5177877647058824,0.7853235559372818,0.4195558923202333
164,E05000299,C,482,3,0.006224066390041493,1.1473029045643155,0.3705284232365145,0.7219031297627021,0.2640520518256287
165,E05000287,C,249,7,0.028112449799196786,1.104417670682731,0.3197261044176707,0.6812512488800773,0.25731864054383163
166,E05000096,C,997,23,0.023069207622868605,1.1624874623871615,0.33108926780341025,0.7133382924291235,0.6738870019065846
167,E05000104,C,1698,15,0.0088339222614841,1.130153121319199,0.3530216136631331,0.7481919103571263,0.6316228979865357
168,E05000097,C,461,9,0.019522776572668113,1.1062906724511932,0.2526286334056399,0.7178313342625486,0.6436058879666704
169,E05000100,G,1844,20,0.010845986984815618,1.1713665943600868,0.26426762472885035,0.751436188614085,0.5083495643584137
170,E05000103,G,384,5,0.013020833333333334,1.1015625,0.19546067708333334,0.7435889111769565,0.6928184134311288
171,E05000086,C,1331,18,0.013523666416228399,1.2103681442524419,0.28440503380916604,0.7685080071632377,0.6886051523183013
172,E05000090,C,416,4,0.009615384615384616,1.2067307692307692,0.3294170673076923,0.75637971537663,0.6224869206570487
173,E05000101,C,580,13,0.022413793103448276,1.1724137931034484,0.31343672413793106,0.7514714182431067,0.4471145876314656
174,E05000085,C,568,1,0.0017605633802816902,1.1214788732394365,0.2890378521126761,0.7364735042161817,0.4911618036135935
175,E05000092,G,1885,19,0.010079575596816976,1.193103448275862,0.33166424403183026,0.7644818037787843,1.136379418399844
176,E05000091,G,666,5,0.0075075075075075074,1.1561561561561562,0.2858160660660661,0.7559304549975784,0.46203690946645704
177,E05000105,G,1492,18,0.012064343163538873,1.1916890080428955,0.29309061662198393,0.7546813541487166,0.8356150615802235
178,E05000098,E,3589,33,0.00919476177208136,1.2198383950961271,0.34279855112844804,0.7718284970750536,1.0825619354070195
179,E05000087,E,521,8,0.015355086372360844,1.1669865642994242,0.2699071017274472,0.7515585625744484,1.6749833207511244
180,E05000094,B,1722,48,0.027874564459930314,1.1533101045296168,0.22224535423925668,0.7048621548958204,1.2256132479035582
181,E05000102,C,28286,483,0.01707558509510005,1.0854486318320018,0.2794324966414481,0.6771856181451035,0.770194094621825
182,E05000093,C,264,2,0.007575757575757576,1.1553030303030303,0.30974848484848483,0.7583921071952471,0.7774621319109287
183,E05000089,G,517,9,0.017408123791102514,1.1895551257253385,0.26573539651837524,0.7667282937965487,0.9995819067909201
184,E05000088,C,1136,25,0.022007042253521125,1.165492957746479,0.2568431338028169,0.7516061648005873,0.7688943190382823
185,E05000095,G,725,14,0.019310344827586208,1.1351724137931034,0.2549539310344828,0.7360483349164719,1.4971632988691197
186,E05000099,C,630,7,0.011111111111111112,1.1317460317460317,0.2888230158730159,0.7449314118653052,0.5163018882871965
187,E05000060,A,4370,230,0.05263157894736842,1.180320366132723,0.41604340961098396,0.680359186557264,1.1664745169300392
188,E05000056,F,1054,21,0.019924098671726755,1.189753320683112,0.3503865275142315,0.7478552842124393,1.1519002465274757
189,E05000062,C,1102,14,0.012704174228675136,1.23502722323049,0.3022461887477314,0.782375998291887,1.2842688383562122
190,E05000053,F,397,7,0.017632241813602016,1.1738035264483626,0.3081949622166247,0.7420680082442936,1.4019135105426415
191,E05000046,G,2023,51,0.025210084033613446,1.1196243203163618,0.25329995056846266,0.704758016744968,1.326986460916925
192,E05000045,F,2257,65,0.028799291094373063,1.1364643331856448,0.27266118741692513,0.7158258537588812,1.7461830365664666
193,E05000052,F,1677,25,0.01490757304710793,1.1914132379248659,0.3317513416815742,0.7656304383121527,1.2853757807499417
194,E05000051,F,797,13,0.01631116687578419,1.1706398996235885,0.31493312421580927,0.7422324662876899,1.2497404278677937
195,E05000049,F,854,13,0.01522248243559719,1.195550351288056,0.33497470725995315,0.7554717313652458,1.5056363331788472
196,E05000050,H,810,12,0.014814814814814815,1.2123456790123457,0.3778204938271605,0.738172129534654,1.4291084760434556
197,E05000057,C,2326,32,0.013757523645743766,1.2274290627687017,0.3930107910576096,0.7612958582647433,1.637194679560624
198,E05000054,C,314,9,0.028662420382165606,1.1878980891719746,0.3321608280254777,0.7441939928387266,1.463109146935113
199,E05000059,H,1060,15,0.014150943396226415,1.1773584905660377,0.3383359433962264,0.7471754290850089,1.2998166793444672
200,E05000058,H,837,13,0.015531660692951015,1.1851851851851851,0.32207921146953405,0.7423358863858944,1.4903726286695467
201,E05000063,F,1704,26,0.015258215962441314,1.256455399061033,0.38096332159624413,0.7803603578120412,1.5583011290937803
202,E05000047,F,1350,23,0.017037037037037038,1.345925925925926,0.4937048888888889,0.7979667152321714,1.8045150099873348
203,E05000043,H,2005,33,0.016458852867830425,1.170573566084788,0.3131011970074813,0.7404601892285306,1.4363488802822566
204,E05000048,H,1062,12,0.011299435028248588,1.2250470809792844,0.506917890772128,0.771893764603808,1.3515437167337518
205,E05000044,G,615,13,0.02113821138211382,1.134959349593496,0.3045478048780488,0.6628880490798496,0.6277444904317676
206,E05000055,F,1414,23,0.016265912305516265,1.1732673267326732,0.3258681046676096,0.7446693954346754,1.758452705372862
207,E05000061,F,7775,229,0.029453376205787783,1.027781350482315,0.06700712540192925,0.6486702146653134,1.4449428932255728
208,E05000431,G,2289,41,0.017911751856705984,1.1660113586719092,0.32678213193534295,0.7387487597097425,1.3404000279203365
209,E05000428,E,2442,23,0.009418509418509418,1.230958230958231,0.33345356265356263,0.7796596106517645,1.0394420468152432
210,E05000432,E,1932,22,0.011387163561076604,1.1630434782608696,0.2569733954451346,0.7675563620048584,1.5187983084469905
211,E05000424,E,589,3,0.0050933786078098476,1.198641765704584,0.32373514431239386,0.7608278177580565,1.3651386141063937
212,E05000433,B,593,7,0.011804384485666104,1.193929173693086,0.3309785834738617,0.7594276353245811,1.4174254955357064
213,E05000430,E,839,11,0.013110846245530394,1.2276519666269368,0.3464694874851013,0.7729023013385137,0.8968085384662061
214,E05000418,E,2322,31,0.013350559862187769,1.1666666666666667,0.33111666666666667,0.7578318988195498,1.3172035958878998
215,E05000417,E,2440,24,0.009836065573770493,1.1536885245901638,0.2808990573770492,0.7543029863428219,0.8082940719445312
216,E05000435,E,789,6,0.0076045627376425855,1.2370088719898606,0.341704309252218,0.797425299126339,0.8574912061202521
217,E05000420,B,13509,138,0.010215411947590495,1.188392923236361,0.3144477903619809,0.7638568366794601,0.9297821497367911
218,E05000421,E,6654,82,0.0123234144875263,1.1707243763149986,0.32321304478509166,0.7514676403666201,0.8918225865584928
219,E05000425,B,1636,23,0.014058679706601468,1.1534229828850855,0.2837243887530562,0.7410841174486823,1.021913511071697
220,E05000426,B,9553,116,0.01214278237202973,1.1412121846540355,0.24412081021668586,0.7413069162523199,1.0957210284269407
221,E05000436,E,2071,27,0.013037180106228875,1.1680347658136165,0.26592124577498794,0.7642952614560251,1.0323499659419313
222,E05000422,E,1927,20,0.010378827192527244,1.237675142708874,0.37987368967306695,0.7815739814274757,1.1896721015105516
223,E05000434,E,2395,33,0.013778705636743214,1.1891440501043842,0.39392359081419626,0.7578086145333449,1.1211812998871373
224,E05000423,E,4310,57,0.013225058004640371,1.191415313225058,0.32011155452436196,0.7553673581353474,1.0482847643708477
225,E05000416,B,73648,993,0.013483054529654573,1.1390669128829025,0.3041559119052792,0.7353045964658399,1.1622523181314728
226,E05000419,E,5257,75,0.01426669202967472,1.1949781244055544,0.3282500665778961,0.7600966386133975,1.314162818494248
227,E05000429,B,1555,29,0.01864951768488746,1.2,0.3771647588424437,0.7552573634487736,0.9652890470446649
228,E05000427,B,6993,109,0.015587015587015586,1.188045188045188,0.3177958672958673,0.7595524426727738,1.11362508793166
229,E05000538,F,1127,16,0.01419698314108252,1.1668145519077195,0.3120847382431233,0.7414578160169465,1.2381912338533216
230,E05000548,D,27268,274,0.010048408390787737,1.13370984303946,0.2683402229719818,0.7462496643502184,1.046160739813701
231,E05000554,F,3971,43,0.01082850667338202,1.1976832032233693,0.32191631830773104,0.7585909724760995,1.0600986818509481
232,E05000551,E,2557,47,0.01838091513492374,1.2459913961673836,0.3536985138834572,0.7613929330169533,1.2097042243182807
233,E05000539,E,3034,40,0.013183915622940013,1.2056690837178643,0.32609347396176663,0.7644260971569845,0.5939731993776527
234,E05000547,E,3261,49,0.015026065624041705,1.1662066850659307,0.31280683839313095,0.7495288253605893,1.1451334898071046
235,E05000535,B,3394,54,0.015910430170889805,1.1514437242192104,0.2846520624631703,0.7433845205262108,0.6641806136825037
236,E05000534,E,6901,83,0.012027242428633532,1.223011157803217,0.37848266917837997,0.7763074520557066,0.7926458848897293
237,E05000553,E,8461,70,0.008273253752511523,1.1893393215931922,0.33630471575463894,0.7696107971447874,0.8158498651845185
238,E05000545,E,2011,27,0.013426156141223273,1.1591248135256091,0.3181433615116857,0.7388117405514595,1.3527832404142646
239,E05000546,B,1336,12,0.008982035928143712,1.1841317365269461,0.28003517964071856,0.7539835747287982,1.105100078255219
240,E05000544,B,1708,18,0.01053864168618267,1.2113583138173303,0.3318411007025761,0.7694128444179462,1.0679171919806576
241,E05000541,B,999,14,0.014014014014014014,1.1851851851851851,0.31225405405405404,0.7615113324968255,0.5943295739540222
242,E05000540,B,2186,23,0.010521500457456541,1.1290027447392499,0.2507843549862763,0.7450403016801361,0.9633905559608951
243,E05000543,B,2611,28,0.010723860589812333,1.165070854078897,0.2655892761394102,0.7510655059161996,1.109360072451461
244,E05000550,B,1078,12,0.011131725417439703,1.173469387755102,0.267660853432282,0.7498587192756737,1.2484036272708359
245,E05000536,B,49169,476,0.009680896499827127,1.1538571050865383,0.2821241391933942,0.753452457073186,1.1219502563851982
246,E05000542,B,19056,231,0.012122166246851385,1.182042401343409,0.30694539777497903,0.7564835630301928,1.11362508793166
247,E05000549,B,4278,64,0.014960261804581581,1.1561477325853202,0.26198022440392704,0.7381665738819153,1.2211989191678563
248,E05000552,D,3361,35,0.010413567390657543,1.1329961321035407,0.27134567093127043,0.7398249109705946,1.3636090782221748
249,E05000537,B,5494,162,0.029486712777575537,1.1461594466690936,0.2618934655988351,0.7280412305739805,0.8917835532254156
250,E05000437,A,759,21,0.02766798418972332,1.1567852437417654,0.29759631093544137,0.7282278903779009,0.7992353987444539
251,E05000453,E,1262,26,0.020602218700475437,1.1196513470681457,0.2158862123613312,0.7547203974190667,0.9143077943686646
252,E05000442,A,1387,36,0.02595529920692141,1.1074260994953136,0.32796979091564527,0.6667911368620294,0.5345918553134232
253,E05000454,A,183,3,0.01639344262295082,1.1530054644808743,0.2978207650273224,0.7067545845611338,0.8544647460545802
254,E05000438,F,4075,62,0.015214723926380368,1.183558282208589,0.32483303067484665,0.7470584622024129,1.3472815779669727
255,E05000452,E,1372,20,0.014577259475218658,1.1880466472303206,0.3106979591836735,0.7410860156233895,1.133472846568629
256,E05000444,E,2897,22,0.0075940628236106315,1.2178115291681049,0.2820607525025889,0.795257753171508,1.376591346791605
257,E05000450,E,1144,17,0.01486013986013986,1.236013986013986,0.3988443181818182,0.7689447442863763,1.2825034252316874
258,E05000451,E,4115,43,0.010449574726609963,1.1654921020656137,0.33124602673147024,0.758049762947272,1.2290847734099164
259,E05000440,A,863,10,0.011587485515643106,1.163383545770568,0.28342410196987255,0.7560928605535723,0.9699327180932609
260,E05000441,E,3346,49,0.014644351464435146,1.1855947399880453,0.33089291691572026,0.7569868213394624,0.9412436080744393
261,E05000446,E,2215,32,0.014446952595936794,1.1787810383747177,0.3772398645598194,0.746248066964759,0.9425380241184131
262,E05000448,E,5826,86,0.014761414349467903,1.103501544799176,0.22919972536903535,0.7240587980514581,1.1665578910376253
263,E05000439,E,5772,79,0.013686763686763687,1.1678794178794178,0.3232892758142758,0.7457447364181111,0.7581560512603862
264,E05000449,B,6108,72,0.011787819253438114,1.1915520628683693,0.33216944990176817,0.7660124441031158,1.2409110209712575
265,E05000445,A,2071,168,0.08112023177209078,1.0086914534041527,0.07700183486238532,0.5943926588559836,1.113205455890948
266,E05000447,E,2623,25,0.009531071292413268,1.1399161265726268,0.2326228364468166,0.7406792429273105,1.3031705384747658
267,E05000443,B,5036,49,0.009729944400317712,1.255162827640985,0.42000250198570294,0.781264891171286,1.081685954459418
268,E05000224,A,719,10,0.013908205841446454,1.1599443671766343,0.2725390820584145,0.7886244610559549,1.0896607231886535
269,E05000217,A,486,8,0.01646090534979424,1.1646090534979423,0.2602701646090535,0.7613335680690427,0.9838555612423261
270,E05000219,A,1702,17,0.0099882491186839,1.1985898942420683,0.4101534077555817,0.7570394816165812,1.3568286122700397
271,E05000227,A,1395,13,0.00931899641577061,1.1935483870967742,0.32134666666666667,0.7624303738844217,1.085948514677092
272,E05000225,E,29020,327,0.011268090971743625,1.163645761543763,0.31518304617505166,0.7492408225859148,1.54505104872397
273,E05000230,B,5669,91,0.016052213794319987,1.1393543834891515,0.3064768389486682,0.7265838043085613,1.4319273493288796
274,E05000222,D,16752,165,0.009849570200573065,1.1755611270296085,0.3129129775549188,0.7619298730784243,1.413690141859513
275,E05000220,A,621,10,0.01610305958132045,1.144927536231884,0.2688816425120773,0.7387097022533171,0.6263812368639954
276,E05000215,F,1794,42,0.023411371237458192,1.129319955406912,0.22292151616499442,0.7043034153657659,0.8518035154199497
277,E05000223,A,973,22,0.022610483042137718,1.1264131551901335,0.20690082219938336,0.726999593620414,1.3851081158730356
278,E05000218,H,472,10,0.0211864406779661,1.1419491525423728,0.35992860169491525,0.7182252550146924,1.063306413781301
279,E05000216,E,2136,102,0.047752808988764044,1.0767790262172285,0.2244875,0.6731480366406878,1.7352666629989
280,E05000229,G,3265,47,0.01439509954058193,1.1785604900459419,0.35487638591117915,0.743067228752183,1.1907825152919047
281,E05000226,G,226,4,0.017699115044247787,1.1415929203539823,0.3333061946902655,0.73921998581656,1.1268319155030286
282,E05000221,G,664,6,0.009036144578313253,1.188253012048193,0.3412617469879518,0.7560129995093376,1.2803156193598144
283,E05000228,G,7433,79,0.010628279295035651,1.2611327862235975,0.3480398896811516,0.7907330737067774,1.1970735722799608
284,E05000214,A,1479,13,0.00878972278566599,1.0412440838404327,0.250868492224476,0.7524104851655461,0.6787856051972713
285,E05000078,H,270,7,0.025925925925925925,1.2,0.3224166666666667,0.7447927888601416,0.9993881325252013
286,E05000066,H,494,7,0.01417004048582996,1.1842105263157896,0.4970931174089069,0.7487675785634064,0.2706407936167973
287,E05000072,H,712,10,0.014044943820224719,1.2008426966292134,0.3962106741573034,0.7472269925080545,0.6927819059876479
288,E05000083,H,1725,42,0.02434782608695652,1.1953623188405798,0.4058268985507246,0.7244224181729008,0.9354019599438752
289,E05000081,H,1395,11,0.007885304659498209,1.3734767025089607,0.3946820071684588,0.7879873236470385,0.5898691618387124
